# Redshift space power spectrum multipoles.
# Subtracting SN=    4.81288e+01 from monopole.
#        k              P0              P2              P4
   0.05000     8.76086e+03     6.72217e+03     7.76455e+03
   0.07000     7.10903e+03     5.11994e+03    -2.47323e+03
   0.09000     4.50384e+03     2.02987e+03    -2.32191e+03
   0.11000     3.42710e+03     2.14550e+03     4.16666e+02
   0.13000     3.15776e+03     2.56930e+03     1.17416e+03
   0.15000     2.24601e+03     1.64530e+03     7.48438e+02
   0.17000     1.81280e+03     1.14767e+03    -7.40762e+02
   0.19000     1.46158e+03     7.80551e+02     1.71195e+01
   0.21000     1.34258e+03     9.68961e+02    -2.24026e+02
   0.23000     1.16371e+03     9.00846e+02     2.55457e+02
   0.25000     9.85351e+02     6.29386e+02     3.95503e+01
   0.27000     9.25337e+02     5.70258e+02    -7.11109e+01
   0.29000     7.43722e+02     4.60786e+02    -9.60859e+01
   0.31000     6.98871e+02     5.66273e+02     4.74896e+01
   0.33000     6.78978e+02     5.11612e+02     2.15309e+02
   0.35000     5.56049e+02     3.63346e+02     1.68211e+02
   0.37000     5.16689e+02     3.74195e+02     5.50539e+01
   0.39000     4.68537e+02     3.46497e+02     7.71886e+01
   0.41000     4.41958e+02     3.37111e+02    -2.86891e+01
   0.43000     3.86889e+02     2.51923e+02     3.81825e+01
   0.45000     3.53566e+02     2.62977e+02     1.09579e+02
   0.47000     3.29407e+02     2.48797e+02     4.04794e+01
   0.49000     3.12122e+02     2.28908e+02     3.20313e+01
   0.51000     2.93740e+02     2.12725e+02     1.39389e+01
   0.53000     2.70562e+02     1.91713e+02    -1.51323e+00
   0.55000     2.46007e+02     1.75539e+02     3.60229e+00
   0.57000     2.27880e+02     1.47156e+02     6.62406e+01
   0.59000     2.10811e+02     1.31108e+02     3.81871e+01
   0.61000     2.06339e+02     1.31275e+02     9.93288e+00
   0.63000     1.94065e+02     1.28729e+02     3.05867e+01
   0.65000     1.77671e+02     1.13918e+02     2.99551e+01
   0.67000     1.67005e+02     1.20313e+02     1.90874e+01
   0.69000     1.62071e+02     1.09681e+02     5.39065e+00
   0.71000     1.50510e+02     1.19521e+02     3.49874e+01
   0.73000     1.42094e+02     9.93756e+01     9.32927e+00
   0.75000     1.27931e+02     7.86478e+01     2.09564e+01
   0.77000     1.26977e+02     8.55984e+01     3.71992e+01
   0.79000     1.17447e+02     7.19835e+01     1.33884e+01
   0.81000     1.12897e+02     7.51806e+01     2.59969e+01
   0.83000     1.04870e+02     6.23279e+01     6.20224e+00
   0.85000     9.46040e+01     6.10930e+01     1.08805e+01
   0.87000     9.11921e+01     6.02789e+01     2.18926e+01
   0.89000     8.87427e+01     5.36017e+01     1.25574e+01
   0.91000     8.31375e+01     4.81993e+01     1.97048e+01
   0.93000     8.08234e+01     4.84873e+01     1.53218e+00
   0.95000     7.35931e+01     5.20975e+01     1.57628e+01
   0.97000     7.22079e+01     4.75369e+01     8.00082e+00
   0.99000     6.95313e+01     3.71305e+01     1.87435e+01
   1.01000     6.33878e+01     3.95027e+01     2.35818e+01
   1.03000     6.18129e+01     3.23374e+01     4.24747e+00
   1.05000     6.01411e+01     3.28311e+01     5.56652e+00
   1.07000     5.56718e+01     3.40704e+01     6.33137e+00
   1.09000     5.28375e+01     3.04353e+01     6.34072e+00
   1.11000     5.19781e+01     2.66376e+01     1.48937e+01
   1.13000     4.86437e+01     2.56161e+01     9.89821e+00
   1.15000     4.57894e+01     2.55326e+01     1.48509e+01
   1.17000     4.27287e+01     2.16591e+01     6.38003e+00
   1.19000     4.03439e+01     2.42138e+01     1.17065e+01
   1.21000     3.97067e+01     2.25239e+01     1.11602e+01
   1.23000     3.62017e+01     1.99455e+01     1.22179e+01
   1.25000     3.51688e+01     1.58865e+01     1.00464e+01
   1.27000     3.29332e+01     1.84108e+01     6.20422e+00
   1.29000     3.16606e+01     1.49148e+01     7.33456e+00
   1.31000     2.91926e+01     1.65789e+01     8.87413e+00
   1.33000     2.97122e+01     1.85148e+01     7.62976e+00
   1.35000     2.57717e+01     1.40475e+01     7.09570e+00
   1.37000     2.60944e+01     1.14702e+01     7.93088e+00
   1.39000     2.45578e+01     1.34523e+01     6.07536e+00
   1.41000     2.34797e+01     1.23479e+01     4.29458e+00
   1.43000     2.16027e+01     8.57185e+00     8.98427e+00
   1.45000     2.10213e+01     1.01595e+01     4.88315e+00
   1.47000     1.89991e+01     1.18549e+01     5.07442e+00
   1.49000     1.84039e+01     8.12274e+00     2.04180e+00
   1.51000     1.66847e+01     7.06645e+00     5.74921e+00
   1.53000     1.64601e+01     8.00089e+00     5.86961e+00
   1.55000     1.53634e+01     7.15665e+00     5.46057e+00
   1.57000     1.46131e+01     7.69375e+00     6.13480e+00
   1.59000     1.36200e+01     7.71674e+00     1.91002e+00
   1.61000     1.19741e+01     5.63867e+00     5.89214e+00
   1.63000     1.15159e+01     5.02288e+00     5.27093e+00
   1.65000     1.09078e+01     4.45591e+00     8.48831e+00
   1.67000     9.88178e+00     5.59449e+00     5.85585e+00
   1.69000     9.54733e+00     5.99155e+00     5.45603e+00
   1.71000     8.90847e+00     5.36784e+00     1.10591e+00
   1.73000     7.93990e+00     4.37106e+00     2.16552e+00
   1.75000     7.46933e+00     3.41560e+00     4.12344e+00
   1.77000     6.62739e+00     4.42730e+00     3.41805e+00
   1.79000     6.76432e+00     3.63275e+00     4.40769e+00
   1.81000     5.67708e+00     2.95569e+00     9.01119e-01
   1.83000     4.76486e+00     3.50327e+00     4.04474e+00
   1.85000     4.14751e+00     3.06933e+00     4.31156e+00
