# Redshift space power spectrum multipoles.
# Subtracting SN=    3.05511e+01 from monopole.
#        k              P0              P2              P4
   0.05000     8.14953e+03     5.03064e+03     6.22546e+03
   0.07000     6.67676e+03     3.98286e+03    -2.07101e+03
   0.09000     4.33748e+03     1.46603e+03    -2.07685e+03
   0.11000     3.33572e+03     1.63121e+03     2.40937e+02
   0.13000     2.99560e+03     1.94146e+03     1.10994e+03
   0.15000     2.16035e+03     1.23064e+03     4.85941e+02
   0.17000     1.75201e+03     8.88401e+02    -6.01704e+02
   0.19000     1.46580e+03     7.08739e+02     2.49153e+01
   0.21000     1.31151e+03     7.60187e+02    -1.88936e+02
   0.23000     1.15203e+03     7.70332e+02     2.30182e+02
   0.25000     9.55917e+02     4.56501e+02    -7.31117e+01
   0.27000     8.91510e+02     4.19196e+02    -1.08178e+02
   0.29000     7.40740e+02     3.90450e+02    -8.40938e+01
   0.31000     6.95336e+02     4.78914e+02     3.99253e+01
   0.33000     6.73193e+02     4.50087e+02     2.12157e+02
   0.35000     5.49932e+02     3.20290e+02     1.63156e+02
   0.37000     5.09775e+02     2.98124e+02     2.82615e+01
   0.39000     4.74070e+02     3.07839e+02     3.73222e+01
   0.41000     4.43057e+02     2.81958e+02    -3.70560e+01
   0.43000     3.91578e+02     2.05420e+02     1.53468e+01
   0.45000     3.53472e+02     2.12404e+02     5.92870e+01
   0.47000     3.41447e+02     2.35916e+02     3.81994e+01
   0.49000     3.22412e+02     2.32448e+02     5.81846e+01
   0.51000     3.07194e+02     1.87270e+02    -7.60091e+00
   0.53000     2.77558e+02     1.68697e+02     2.77470e+00
   0.55000     2.58129e+02     1.67724e+02     2.07866e+01
   0.57000     2.44259e+02     1.32030e+02     4.85667e+01
   0.59000     2.30370e+02     1.44889e+02     3.58609e+01
   0.61000     2.14592e+02     1.26434e+02    -8.35899e+00
   0.63000     2.09896e+02     1.30458e+02     3.47627e+01
   0.65000     1.92175e+02     1.16446e+02     2.78495e+01
   0.67000     1.83777e+02     1.29628e+02     1.81823e+01
   0.69000     1.78236e+02     1.20895e+02    -4.42195e+00
   0.71000     1.67282e+02     1.18865e+02     3.76043e+01
   0.73000     1.56073e+02     1.04447e+02     9.21282e+00
   0.75000     1.46748e+02     9.52194e+01     1.38588e+01
   0.77000     1.44628e+02     1.00531e+02     4.24631e+01
   0.79000     1.36344e+02     8.83513e+01     1.82730e+01
   0.81000     1.28443e+02     8.40881e+01     2.28598e+01
   0.83000     1.22813e+02     7.75866e+01    -2.26196e+00
   0.85000     1.13905e+02     7.44562e+01    -3.99107e+00
   0.87000     1.10930e+02     6.97644e+01     1.86152e+01
   0.89000     1.07065e+02     7.01987e+01     9.12947e+00
   0.91000     1.02973e+02     7.19623e+01     2.09260e+01
   0.93000     9.93246e+01     6.79473e+01     7.68779e+00
   0.95000     9.47569e+01     7.50027e+01     1.21992e+01
   0.97000     8.98152e+01     6.38506e+01     1.38194e+01
   0.99000     8.76227e+01     5.46555e+01     1.03492e+01
   1.01000     8.50103e+01     5.90134e+01     1.73802e+01
   1.03000     8.11368e+01     4.80831e+01     2.80219e+00
   1.05000     7.81748e+01     5.14679e+01     7.34717e+00
   1.07000     7.62418e+01     5.28731e+01     7.32711e+00
   1.09000     6.95766e+01     4.55083e+01     1.35484e+01
   1.11000     6.84130e+01     4.27867e+01     1.33219e+01
   1.13000     6.62710e+01     4.13502e+01     9.26211e+00
   1.15000     6.40723e+01     4.23707e+01     1.27295e+01
   1.17000     6.06502e+01     3.83979e+01     4.87134e+00
   1.19000     5.77098e+01     3.96803e+01     8.13462e+00
   1.21000     5.47258e+01     4.02076e+01     8.93319e+00
   1.23000     5.24784e+01     3.37778e+01     6.87144e+00
   1.25000     5.10601e+01     3.22498e+01     6.39342e+00
   1.27000     4.92602e+01     3.38340e+01     7.60733e+00
   1.29000     4.83037e+01     3.27696e+01     2.56591e+00
   1.31000     4.46199e+01     3.04284e+01     9.08154e+00
   1.33000     4.42713e+01     2.81430e+01     7.33824e+00
   1.35000     4.29383e+01     2.75136e+01     6.04639e+00
   1.37000     4.11308e+01     2.50466e+01     7.02856e+00
   1.39000     3.88950e+01     2.51555e+01     6.21869e+00
   1.41000     3.76672e+01     2.35614e+01     4.18382e+00
   1.43000     3.61819e+01     2.18301e+01     6.70844e+00
   1.45000     3.56713e+01     2.24048e+01     4.72746e+00
   1.47000     3.25907e+01     2.00847e+01     5.26235e+00
   1.49000     3.17049e+01     1.90881e+01     3.75683e+00
   1.51000     3.03315e+01     1.64947e+01     2.80885e+00
   1.53000     2.94485e+01     1.68779e+01     3.77848e+00
   1.55000     2.90601e+01     1.79908e+01     8.32444e+00
   1.57000     2.71376e+01     1.73131e+01     5.62163e+00
   1.59000     2.64233e+01     1.59422e+01     3.68547e+00
   1.61000     2.50395e+01     1.48309e+01     3.68108e+00
   1.63000     2.45561e+01     1.65471e+01     5.40961e+00
   1.65000     2.30704e+01     1.39078e+01     4.66686e+00
   1.67000     2.24129e+01     1.65785e+01     4.85808e+00
   1.69000     2.14199e+01     1.30352e+01     5.20073e+00
   1.71000     2.09581e+01     1.33480e+01     2.89915e+00
   1.73000     1.97614e+01     1.30067e+01     1.97264e+00
   1.75000     1.85431e+01     1.24811e+01     6.49768e+00
   1.77000     1.81849e+01     1.23773e+01     4.51365e+00
   1.79000     1.66685e+01     1.06781e+01     2.91239e+00
   1.81000     1.61833e+01     1.03716e+01     2.26300e+00
   1.83000     1.52465e+01     9.49494e+00     4.65212e+00
   1.85000     1.45923e+01     9.40270e+00     3.78298e+00
   1.87000     1.48841e+01     1.06955e+01     3.42920e+00
   1.89000     1.40582e+01     8.45474e+00     3.64913e+00
   1.91000     1.30465e+01     8.33456e+00     4.06321e+00
   1.93000     1.25517e+01     9.27428e+00     1.80534e+00
   1.95000     1.16253e+01     8.91365e+00     3.37876e+00
   1.97000     1.11298e+01     7.77294e+00     4.10536e+00
   1.99000     1.08056e+01     7.38994e+00     3.20757e+00
   2.01000     9.83707e+00     6.64522e+00     9.58444e-01
   2.03000     9.78657e+00     6.61746e+00     1.74978e+00
   2.05000     8.69845e+00     7.77990e+00     3.71001e+00
   2.07000     8.32556e+00     5.93556e+00     2.79017e+00
   2.09000     7.78672e+00     6.87717e+00     3.15773e+00
   2.11000     7.44262e+00     6.57324e+00     1.94774e+00
   2.13000     6.72397e+00     6.26217e+00     2.44950e+00
   2.15000     6.62772e+00     5.37415e+00     1.44036e+00
   2.17000     5.82036e+00     5.82914e+00     4.43774e+00
   2.19000     5.80960e+00     5.16963e+00     3.36671e+00
   2.21000     5.09783e+00     4.19856e+00     2.00703e+00
   2.23000     4.91610e+00     5.73975e+00     1.63948e+00
   2.25000     4.05149e+00     4.67994e+00     1.01944e+00
   2.27000     3.80836e+00     4.96000e+00     2.51466e+00
   2.29000     3.51693e+00     4.39481e+00     3.15672e+00
   2.31000     3.08817e+00     4.77140e+00     1.80972e+00
   2.33000     2.66754e+00     3.64225e+00     1.62348e+00
   2.35000     2.54437e+00     3.92229e+00     1.74358e+00
   2.37000     2.04985e+00     4.02700e+00     1.21282e+00
   2.39000     1.48519e+00     4.14172e+00     2.02427e+00
   2.41000     1.24693e+00     3.34052e+00     2.79534e+00
   2.43000     8.99920e-01     3.67866e+00     2.86913e+00
   2.45000     6.19723e-01     3.11065e+00     1.88862e+00
   2.47000     3.05354e-01     3.47444e+00     1.97443e+00
   2.49000     7.50037e-03     3.32666e+00     1.73288e+00
   2.51000    -3.63189e-01     3.61522e+00     2.35679e+00
   2.53000    -4.94797e-01     3.22506e+00     1.47227e+00
   2.55000    -6.44709e-01     2.56142e+00     2.06786e+00
   2.57000    -9.65011e-01     2.65980e+00     1.47750e+00
   2.59000    -1.18128e+00     3.18928e+00     1.50463e+00
   2.61000    -1.82062e+00     2.25027e+00     1.85120e+00
   2.63000    -2.00480e+00     2.70422e+00     1.33703e+00
   2.65000    -2.13945e+00     2.70171e+00     1.71492e+00
