# Redshift space power spectrum multipoles.
# Subtracting SN=    3.56192e+01 from monopole.
#        k              P0              P2              P4
   0.05000     8.68475e+03     4.42619e+03     6.09834e+03
   0.07000     7.15535e+03     3.61034e+03    -2.15126e+03
   0.09000     4.71077e+03     1.13795e+03    -2.17823e+03
   0.11000     3.65569e+03     1.33226e+03     9.55355e+01
   0.13000     3.23009e+03     1.69708e+03     1.21978e+03
   0.15000     2.37090e+03     1.02013e+03     3.79648e+02
   0.17000     1.92768e+03     8.02499e+02    -5.72069e+02
   0.19000     1.64358e+03     6.89768e+02     6.24350e+00
   0.21000     1.45429e+03     6.70211e+02    -1.96357e+02
   0.23000     1.29709e+03     7.29414e+02     2.36827e+02
   0.25000     1.05367e+03     3.65284e+02    -1.55949e+02
   0.27000     9.87129e+02     3.63036e+02    -1.48170e+02
   0.29000     8.36804e+02     3.55131e+02    -9.31532e+01
   0.31000     7.89333e+02     4.77000e+02     5.99728e+01
   0.33000     7.54973e+02     4.22048e+02     2.06050e+02
   0.35000     6.23445e+02     3.12970e+02     1.73949e+02
   0.37000     5.72927e+02     2.67936e+02     2.54134e+01
   0.39000     5.43134e+02     2.97688e+02     3.11872e+01
   0.41000     5.01026e+02     2.48519e+02    -6.09004e+01
   0.43000     4.52266e+02     2.05009e+02     2.46961e+01
   0.45000     4.05395e+02     1.97107e+02     3.91259e+01
   0.47000     3.94480e+02     2.22534e+02     2.87266e+01
   0.49000     3.71778e+02     2.41074e+02     6.70611e+01
   0.51000     3.55301e+02     1.74129e+02    -1.02807e+01
   0.53000     3.23835e+02     1.66313e+02     2.71179e+00
   0.55000     3.01234e+02     1.58018e+02     7.64862e+00
   0.57000     2.91873e+02     1.33629e+02     3.57464e+01
   0.59000     2.71721e+02     1.45971e+02     3.19045e+01
   0.61000     2.53022e+02     1.40116e+02    -8.19745e+00
   0.63000     2.47533e+02     1.35127e+02     4.11575e+01
   0.65000     2.30056e+02     1.28131e+02     2.29052e+01
   0.67000     2.24161e+02     1.42054e+02     1.58136e+01
   0.69000     2.13632e+02     1.30165e+02    -5.27644e+00
   0.71000     2.01233e+02     1.23824e+02     3.52882e+01
