# Redshift space power spectrum multipoles.
# Subtracting SN=    3.94666e+01 from monopole.
#        k              P0              P2              P4
   0.05000     8.79872e+03     4.87981e+03     6.45016e+03
   0.07000     7.22208e+03     3.91165e+03    -2.18838e+03
   0.09000     4.72541e+03     1.30940e+03    -2.24953e+03
   0.11000     3.65956e+03     1.52794e+03     1.65265e+02
   0.13000     3.25948e+03     1.88943e+03     1.22527e+03
   0.15000     2.37176e+03     1.15760e+03     4.47598e+02
   0.17000     1.92823e+03     8.73888e+02    -6.19849e+02
   0.19000     1.62978e+03     7.31982e+02     1.62264e+01
   0.21000     1.45058e+03     7.43433e+02    -2.02391e+02
   0.23000     1.28649e+03     7.82405e+02     2.41970e+02
   0.25000     1.05430e+03     4.24659e+02    -1.29989e+02
   0.27000     9.87060e+02     4.05581e+02    -1.36848e+02
   0.29000     8.27557e+02     3.86892e+02    -9.67707e+01
   0.31000     7.82425e+02     5.00922e+02     4.82825e+01
   0.33000     7.53326e+02     4.59920e+02     2.23317e+02
   0.35000     6.17821e+02     3.32659e+02     1.78058e+02
   0.37000     5.71040e+02     2.96904e+02     2.84440e+01
   0.39000     5.35903e+02     3.18785e+02     3.41048e+01
   0.41000     4.98807e+02     2.82317e+02    -5.06250e+01
   0.43000     4.45821e+02     2.12361e+02     1.77067e+01
   0.45000     4.00579e+02     2.15965e+02     5.23507e+01
   0.47000     3.88693e+02     2.42608e+02     3.66948e+01
   0.49000     3.66712e+02     2.51819e+02     6.77511e+01
   0.51000     3.50846e+02     1.91247e+02    -1.27832e+01
   0.53000     3.17450e+02     1.78195e+02     3.76374e+00
   0.55000     2.96047e+02     1.74347e+02     1.76769e+01
   0.57000     2.82452e+02     1.36908e+02     4.32051e+01
   0.59000     2.65742e+02     1.54314e+02     3.55597e+01
   0.61000     2.47050e+02     1.41068e+02    -9.23611e+00
   0.63000     2.42221e+02     1.41363e+02     4.17186e+01
   0.65000     2.23341e+02     1.30180e+02     2.78720e+01
   0.67000     2.15473e+02     1.44361e+02     1.86649e+01
   0.69000     2.07141e+02     1.32528e+02    -8.22531e+00
   0.71000     1.94602e+02     1.29539e+02     3.83368e+01
   0.73000     1.81569e+02     1.15900e+02     7.63642e+00
   0.75000     1.73247e+02     1.12611e+02     1.29800e+01
   0.77000     1.69683e+02     1.13097e+02     4.98989e+01
   0.79000     1.61309e+02     1.02311e+02     1.98393e+01
   0.81000     1.51989e+02     9.36319e+01     2.26440e+01
   0.83000     1.45635e+02     9.01992e+01    -3.73192e+00
   0.85000     1.35875e+02     8.71613e+01    -6.94174e+00
   0.87000     1.33014e+02     8.34297e+01     2.51043e+01
   0.89000     1.28857e+02     8.70425e+01     1.09233e+01
   0.91000     1.23047e+02     8.70150e+01     2.41374e+01
   0.93000     1.17934e+02     8.30908e+01     1.17577e+01
   0.95000     1.13814e+02     8.67863e+01     9.93138e+00
