# Redshift space power spectrum multipoles.
# Subtracting SN=    8.99776e+00 from monopole.
#        k              P0              P2              P4
   0.05000     6.89022e+03     2.36160e+03     2.38390e+01
   0.07000     5.34324e+03     1.83087e+03    -1.05502e+02
   0.09000     3.77984e+03     1.31941e+03     2.61153e+02
   0.11000     2.74156e+03     8.93928e+02    -5.04490e+01
   0.13000     2.36079e+03     8.25058e+02     1.35551e+01
   0.15000     1.87045e+03     6.51827e+02     2.78648e+01
   0.17000     1.48979e+03     5.46386e+02     8.12983e+01
   0.19000     1.29111e+03     4.61858e+02     3.60797e+01
   0.21000     1.10713e+03     4.12055e+02     9.54669e-01
   0.23000     9.33285e+02     3.65742e+02     3.71619e+01
   0.25000     8.29017e+02     3.23089e+02     3.58537e+01
   0.27000     7.32614e+02     2.78284e+02     1.13810e+01
   0.29000     6.47845e+02     2.57015e+02     1.65770e+01
   0.31000     5.82268e+02     2.33854e+02     2.04827e+01
   0.33000     5.24373e+02     2.13223e+02     1.91235e+01
   0.35000     4.75610e+02     1.94340e+02     1.68939e+01
   0.37000     4.36205e+02     1.76944e+02     1.03638e+01
   0.39000     3.99207e+02     1.66931e+02     2.56063e+01
   0.41000     3.67904e+02     1.61372e+02     2.37547e+01
   0.43000     3.38051e+02     1.47553e+02     1.41684e+01
   0.45000     3.12780e+02     1.39416e+02     1.25422e+01
   0.47000     2.92783e+02     1.30365e+02     1.74298e+01
   0.49000     2.72105e+02     1.24979e+02     1.26252e+01
   0.51000     2.53211e+02     1.18631e+02     1.69515e+01
   0.53000     2.37966e+02     1.11008e+02     1.28779e+01
   0.55000     2.24259e+02     1.06532e+02     1.41395e+01
   0.57000     2.09990e+02     1.00711e+02     1.41704e+01
   0.59000     1.98056e+02     9.42778e+01     1.09001e+01
   0.61000     1.88201e+02     9.18802e+01     1.15134e+01
   0.63000     1.77761e+02     8.70588e+01     1.30338e+01
   0.65000     1.68319e+02     8.38233e+01     1.42300e+01
   0.67000     1.59812e+02     8.12025e+01     1.15639e+01
   0.69000     1.51680e+02     7.61923e+01     9.05559e+00
   0.71000     1.43898e+02     7.32011e+01     1.13301e+01
   0.73000     1.37801e+02     7.15756e+01     1.13622e+01
   0.75000     1.31114e+02     6.68549e+01     7.97197e+00
   0.77000     1.24880e+02     6.47454e+01     9.09632e+00
   0.79000     1.19744e+02     6.35748e+01     1.10760e+01
   0.81000     1.14348e+02     5.95972e+01     1.05888e+01
   0.83000     1.09204e+02     5.83680e+01     9.02867e+00
   0.85000     1.04458e+02     5.61976e+01     9.82775e+00
   0.87000     1.00372e+02     5.33289e+01     9.47346e+00
   0.89000     9.60295e+01     5.16408e+01     9.60420e+00
   0.91000     9.19778e+01     5.03236e+01     8.71691e+00
   0.93000     8.81519e+01     4.80094e+01     8.92407e+00
   0.95000     8.49358e+01     4.72791e+01     9.92650e+00
   0.97000     8.15503e+01     4.50321e+01     8.60143e+00
   0.99000     7.83407e+01     4.31314e+01     8.39610e+00
   1.01000     7.52423e+01     4.17427e+01     7.66620e+00
   1.03000     7.23999e+01     4.02877e+01     7.65302e+00
   1.05000     6.99303e+01     3.97568e+01     7.71004e+00
   1.07000     6.68022e+01     3.73781e+01     7.68283e+00
   1.09000     6.45004e+01     3.65900e+01     7.80964e+00
   1.11000     6.21545e+01     3.51503e+01     7.46827e+00
   1.13000     5.97686e+01     3.41820e+01     6.77008e+00
   1.15000     5.75427e+01     3.28872e+01     6.38810e+00
   1.17000     5.56333e+01     3.20162e+01     6.80271e+00
   1.19000     5.34507e+01     3.10301e+01     6.63679e+00
   1.21000     5.14988e+01     2.97807e+01     6.15418e+00
   1.23000     4.96733e+01     2.90178e+01     6.43296e+00
   1.25000     4.80270e+01     2.86213e+01     6.58499e+00
   1.27000     4.61419e+01     2.70863e+01     5.89262e+00
   1.29000     4.45892e+01     2.63965e+01     5.59031e+00
   1.31000     4.29320e+01     2.52676e+01     5.53029e+00
   1.33000     4.13855e+01     2.41599e+01     5.33796e+00
   1.35000     3.99636e+01     2.35129e+01     5.17853e+00
   1.37000     3.85470e+01     2.29966e+01     4.79326e+00
   1.39000     3.71808e+01     2.21021e+01     5.11400e+00
