# Subtracting SN=    9.87354e+00.
#        k         Pk_0_HI
   0.03175     1.06166e+04
   0.04446     7.74617e+03
   0.05670     6.41291e+03
   0.06913     5.47321e+03
   0.08163     4.50754e+03
   0.09394     3.52451e+03
   0.10633     2.84400e+03
   0.11897     2.54465e+03
   0.13156     2.34245e+03
   0.14405     2.01988e+03
   0.15655     1.69455e+03
   0.16903     1.49725e+03
   0.18145     1.35208e+03
   0.19391     1.25527e+03
   0.20638     1.13480e+03
   0.21880     1.00036e+03
   0.23135     9.19174e+02
   0.24388     8.44467e+02
   0.25638     7.89056e+02
   0.26888     7.26119e+02
   0.28133     6.75406e+02
   0.29385     6.21495e+02
   0.30628     5.85381e+02
   0.31877     5.44285e+02
   0.33129     5.11018e+02
   0.34378     4.81888e+02
   0.35632     4.50118e+02
   0.36883     4.26504e+02
   0.38133     4.03407e+02
   0.39379     3.82562e+02
   0.40628     3.65319e+02
   0.41878     3.44514e+02
   0.43132     3.24984e+02
   0.44381     3.09995e+02
   0.45630     2.97377e+02
   0.46880     2.85216e+02
   0.48130     2.70585e+02
   0.49379     2.60427e+02
   0.50627     2.48190e+02
   0.51878     2.36034e+02
   0.53128     2.28828e+02
   0.54381     2.18927e+02
   0.55628     2.10626e+02
   0.56880     2.01758e+02
   0.58132     1.94059e+02
   0.59381     1.88047e+02
   0.60631     1.81107e+02
   0.61879     1.74655e+02
   0.63131     1.68650e+02
   0.64381     1.63132e+02
   0.65629     1.56718e+02
   0.66878     1.51876e+02
   0.68130     1.46793e+02
   0.69382     1.41589e+02
   0.70631     1.36983e+02
   0.71877     1.33308e+02
   0.73127     1.28916e+02
   0.74379     1.24666e+02
   0.75629     1.20706e+02
   0.76880     1.17155e+02
   0.78130     1.14147e+02
   0.79378     1.10505e+02
   0.80630     1.07126e+02
   0.81880     1.04162e+02
   0.83127     1.01008e+02
   0.84379     9.78919e+01
   0.85630     9.51362e+01
   0.86879     9.29663e+01
   0.88128     9.01492e+01
   0.89378     8.74456e+01
   0.90628     8.49298e+01
   0.91879     8.25218e+01
   0.93128     8.02233e+01
   0.94378     7.83028e+01
   0.95630     7.62624e+01
   0.96878     7.44256e+01
   0.98127     7.22028e+01
   0.99376     7.03690e+01
   1.00625     6.83794e+01
   1.01876     6.65048e+01
   1.03128     6.48615e+01
   1.04378     6.35697e+01
   1.05626     6.15390e+01
   1.06878     5.99343e+01
   1.08130     5.83311e+01
   1.09378     5.68184e+01
   1.10628     5.54618e+01
   1.11877     5.40826e+01
   1.13126     5.26056e+01
   1.14378     5.11075e+01
   1.15629     5.00466e+01
   1.16880     4.87510e+01
   1.18130     4.73899e+01
   1.19378     4.62297e+01
   1.20627     4.51317e+01
   1.21876     4.39872e+01
   1.23127     4.29530e+01
   1.24378     4.17774e+01
   1.25626     4.07053e+01
   1.26874     3.97519e+01
   1.28126     3.86120e+01
   1.29376     3.77306e+01
   1.30627     3.68687e+01
   1.31878     3.58009e+01
   1.33127     3.50312e+01
   1.34376     3.41076e+01
   1.35626     3.32851e+01
   1.36877     3.24156e+01
   1.38126     3.16828e+01
   1.39377     3.07633e+01
   1.40626     2.99652e+01
   1.41876     2.92608e+01
   1.43128     2.84121e+01
   1.44376     2.77102e+01
   1.45626     2.69731e+01
   1.46878     2.63580e+01
   1.48127     2.56364e+01
   1.49375     2.49794e+01
   1.50627     2.44590e+01
   1.51879     2.36320e+01
   1.53128     2.31063e+01
   1.54377     2.24729e+01
   1.55627     2.18257e+01
   1.56876     2.12599e+01
   1.58126     2.07102e+01
   1.59377     2.01265e+01
   1.60627     1.95986e+01
   1.61877     1.90243e+01
   1.63126     1.85695e+01
   1.64377     1.80259e+01
   1.65627     1.75156e+01
   1.66875     1.70101e+01
   1.68125     1.65395e+01
   1.69375     1.60582e+01
   1.70626     1.56355e+01
   1.71876     1.51307e+01
   1.73127     1.46944e+01
   1.74377     1.42156e+01
   1.75628     1.37827e+01
   1.76876     1.33680e+01
   1.78125     1.29896e+01
   1.79375     1.25804e+01
   1.80627     1.22194e+01
   1.81877     1.18284e+01
   1.83126     1.14434e+01
   1.84377     1.10352e+01
   1.85627     1.06998e+01
   1.86877     1.03386e+01
   1.88127     9.97685e+00
   1.89376     9.64110e+00
   1.90627     9.29660e+00
   1.91877     8.96104e+00
   1.93127     8.65174e+00
   1.94377     8.32747e+00
   1.95627     8.02688e+00
   1.96877     7.69783e+00
   1.98126     7.37668e+00
   1.99375     7.08778e+00
   2.00625     6.83201e+00
   2.01875     6.50141e+00
   2.03126     6.23299e+00
   2.04377     5.95198e+00
   2.05627     5.69567e+00
   2.06876     5.45759e+00
   2.08126     5.17909e+00
   2.09376     4.92561e+00
   2.10626     4.67335e+00
   2.11877     4.43705e+00
   2.13126     4.20122e+00
   2.14377     3.94588e+00
   2.15626     3.71487e+00
   2.16875     3.51652e+00
   2.18126     3.27901e+00
   2.19376     3.06495e+00
   2.20626     2.85844e+00
   2.21876     2.63438e+00
   2.23126     2.42687e+00
   2.24376     2.23985e+00
   2.25626     2.01681e+00
   2.26876     1.83586e+00
   2.28127     1.62572e+00
   2.29377     1.43917e+00
   2.30626     1.25187e+00
   2.31876     1.08684e+00
   2.33127     9.09289e-01
   2.34377     7.20094e-01
   2.35626     5.52538e-01
   2.36877     3.96114e-01
   2.38126     2.21445e-01
   2.39375     6.48930e-02
   2.40626    -9.56970e-02
   2.41875    -2.57028e-01
   2.43125    -4.07533e-01
   2.44376    -5.61773e-01
   2.45626    -6.98426e-01
   2.46877    -8.63601e-01
   2.48127    -1.01249e+00
   2.49376    -1.12869e+00
   2.50625    -1.27358e+00
   2.51875    -1.40801e+00
   2.53126    -1.54265e+00
   2.54376    -1.67848e+00
   2.55626    -1.79578e+00
   2.56876    -1.92237e+00
   2.58126    -2.04816e+00
   2.59377    -2.16769e+00
   2.60626    -2.29022e+00
   2.61876    -2.39748e+00
   2.63126    -2.50568e+00
   2.64376    -2.62678e+00
   2.65626    -2.73271e+00
   2.66876    -2.83507e+00
   2.68126    -2.94221e+00
   2.69376    -3.04004e+00
   2.70626    -3.14497e+00
   2.71876    -3.24411e+00
   2.73126    -3.33789e+00
   2.74376    -3.42793e+00
   2.75626    -3.52201e+00
   2.76877    -3.62101e+00
   2.78127    -3.69895e+00
   2.79377    -3.79115e+00
   2.80626    -3.86612e+00
   2.81875    -3.95181e+00
   2.83126    -4.04080e+00
   2.84377    -4.11496e+00
   2.85627    -4.19723e+00
   2.86876    -4.27614e+00
   2.88127    -4.35091e+00
   2.89377    -4.42829e+00
   2.90626    -4.49515e+00
   2.91876    -4.56586e+00
   2.93126    -4.63120e+00
   2.94376    -4.69938e+00
   2.95626    -4.76796e+00
   2.96876    -4.83651e+00
   2.98126    -4.89651e+00
   2.99376    -4.95253e+00
   3.00625    -5.01787e+00
   3.01875    -5.07180e+00
   3.03125    -5.13159e+00
   3.04376    -5.18342e+00
   3.05626    -5.24089e+00
   3.06876    -5.29285e+00
   3.08126    -5.34834e+00
   3.09376    -5.39392e+00
   3.10626    -5.44746e+00
   3.11876    -5.49252e+00
   3.13126    -5.53845e+00
