# Redshift space power spectrum multipoles.
# Subtracting SN=    7.75546e+01 from monopole.
#        k              P0              P2              P4
   0.05000     1.09997e+04     4.96130e+03     8.51901e+01
   0.07000     8.50687e+03     3.76126e+03    -9.24111e+01
   0.09000     6.02738e+03     2.76316e+03     5.28795e+02
   0.11000     4.35291e+03     1.83920e+03    -4.54331e+01
   0.13000     3.75143e+03     1.70439e+03     5.67364e+01
   0.15000     2.99070e+03     1.36334e+03     8.82567e+01
   0.17000     2.40221e+03     1.18475e+03     1.84455e+02
   0.19000     2.07452e+03     9.81561e+02     9.46077e+01
   0.21000     1.77458e+03     8.59681e+02     2.72324e+01
   0.23000     1.51618e+03     7.96721e+02     1.07352e+02
   0.25000     1.34478e+03     7.02329e+02     9.20859e+01
   0.27000     1.18756e+03     6.11385e+02     5.54088e+01
   0.29000     1.05720e+03     5.62401e+02     5.56135e+01
   0.31000     9.50976e+02     5.17978e+02     5.02366e+01
   0.33000     8.54242e+02     4.60628e+02     5.13799e+01
   0.35000     7.79715e+02     4.38466e+02     5.61862e+01
   0.37000     7.14074e+02     3.97754e+02     4.89725e+01
   0.39000     6.49625e+02     3.61730e+02     5.89740e+01
   0.41000     6.01377e+02     3.54151e+02     5.55052e+01
   0.43000     5.53868e+02     3.32204e+02     4.99121e+01
   0.45000     5.10573e+02     3.07850e+02     3.77330e+01
   0.47000     4.78470e+02     2.88673e+02     5.36459e+01
   0.49000     4.43647e+02     2.76520e+02     4.24675e+01
   0.51000     4.10041e+02     2.57921e+02     4.29749e+01
   0.53000     3.84744e+02     2.40992e+02     3.38863e+01
   0.55000     3.60201e+02     2.33879e+02     4.14647e+01
   0.57000     3.36775e+02     2.18849e+02     4.07413e+01
   0.59000     3.16485e+02     2.08112e+02     3.57731e+01
   0.61000     2.98451e+02     1.96087e+02     3.17503e+01
   0.63000     2.81216e+02     1.88071e+02     3.54298e+01
   0.65000     2.63823e+02     1.75441e+02     3.56576e+01
   0.67000     2.49838e+02     1.71671e+02     3.29254e+01
   0.69000     2.34635e+02     1.58816e+02     3.00634e+01
   0.71000     2.22384e+02     1.52039e+02     2.68191e+01
   0.73000     2.10363e+02     1.44713e+02     2.87585e+01
   0.75000     1.98284e+02     1.37560e+02     2.42065e+01
   0.77000     1.87201e+02     1.30940e+02     2.70320e+01
   0.79000     1.78252e+02     1.26784e+02     2.73742e+01
   0.81000     1.68437e+02     1.18018e+02     2.45610e+01
   0.83000     1.58456e+02     1.12952e+02     2.08051e+01
   0.85000     1.50118e+02     1.08559e+02     2.32825e+01
   0.87000     1.43064e+02     1.03329e+02     2.42323e+01
   0.89000     1.34824e+02     9.79693e+01     2.07716e+01
   0.91000     1.27040e+02     9.34495e+01     2.02595e+01
   0.93000     1.20153e+02     8.84362e+01     1.88183e+01
