#        k       b1_x       b1_a            Pkmm
   0.00920    4.63772    4.67111     8.00550e+02
   0.01534    4.52187    4.56629     9.51521e+02
   0.02148    4.54387    4.58973     9.26082e+02
   0.02761    4.59729    4.65436     8.24539e+02
   0.03375    4.61805    4.66816     7.03112e+02
   0.03988    4.64440    4.71017     5.98613e+02
   0.04602    4.57435    4.65236     5.21806e+02
   0.05216    4.63456    4.71992     4.68024e+02
   0.05829    4.65307    4.74222     4.36195e+02
   0.06443    4.58089    4.66785     4.03073e+02
   0.07056    4.58377    4.69005     3.77626e+02
   0.07670    4.64289    4.75544     3.40821e+02
   0.08283    4.60501    4.73548     3.03590e+02
   0.08897    4.62675    4.77348     2.66550e+02
   0.09511    4.59824    4.74822     2.34924e+02
   0.10124    4.66587    4.84112     2.11206e+02
   0.10738    4.60241    4.78216     1.92821e+02
   0.11351    4.65026    4.83371     1.81054e+02
   0.11965    4.65928    4.85057     1.72114e+02
   0.12579    4.66119    4.85669     1.65826e+02
   0.13192    4.73049    4.93350     1.57242e+02
   0.13806    4.68299    4.90019     1.45858e+02
   0.14419    4.72271    4.95696     1.35232e+02
   0.15033    4.71365    4.95922     1.22906e+02
   0.15647    4.69895    4.96687     1.12327e+02
   0.16260    4.72279    5.00696     1.03501e+02
   0.16874    4.73853    5.03173     9.76833e+01
   0.17487    4.73464    5.04773     9.23164e+01
   0.18101    4.68940    5.00370     8.81729e+01
   0.18715    4.71878    5.03562     8.54025e+01
   0.19328    4.74519    5.07433     8.26405e+01
   0.19942    4.75297    5.09830     7.78945e+01
   0.20555    4.77588    5.13147     7.32730e+01
   0.21169    4.77091    5.13471     6.90730e+01
   0.21783    4.79737    5.17818     6.47530e+01
   0.22396    4.78635    5.17628     6.01663e+01
   0.23010    4.82129    5.22786     5.78124e+01
   0.23623    4.81391    5.23919     5.50677e+01
   0.24237    4.80056    5.23468     5.27613e+01
   0.24850    4.83098    5.26099     5.13756e+01
   0.25464    4.82927    5.27446     4.94721e+01
   0.26078    4.84762    5.31063     4.74147e+01
   0.26691    4.81789    5.28195     4.53431e+01
   0.27305    4.86357    5.33668     4.33939e+01
   0.27918    4.89279    5.36720     4.14799e+01
   0.28532    4.90423    5.38186     3.97510e+01
   0.29146    4.92022    5.43272     3.77565e+01
   0.29759    4.89784    5.42369     3.61696e+01
   0.30373    4.93854    5.46553     3.49531e+01
   0.30986    4.94406    5.48624     3.38469e+01
   0.31600    4.93169    5.46972     3.27328e+01
   0.32214    4.96471    5.49681     3.17818e+01
   0.32827    4.93052    5.48866     3.05654e+01
   0.33441    4.96208    5.52795     2.94757e+01
   0.34054    4.96478    5.54139     2.83503e+01
   0.34668    4.99990    5.59650     2.74423e+01
   0.35282    5.01436    5.60227     2.63332e+01
   0.35895    5.02160    5.62481     2.54819e+01
   0.36509    5.02069    5.63107     2.46821e+01
   0.37122    5.04693    5.65987     2.41741e+01
   0.37736    5.08123    5.69684     2.33048e+01
   0.38350    5.08229    5.72468     2.23970e+01
   0.38963    5.06712    5.71223     2.18882e+01
   0.39577    5.08857    5.72678     2.13400e+01
   0.40190    5.10774    5.76881     2.06417e+01
   0.40804    5.11788    5.78482     2.00956e+01
   0.41417    5.08656    5.77412     1.93083e+01
   0.42031    5.12986    5.80323     1.88899e+01
   0.42645    5.14087    5.82555     1.82403e+01
   0.43258    5.12318    5.83220     1.75504e+01
   0.43872    5.13873    5.82947     1.73265e+01
   0.44485    5.14270    5.84445     1.68167e+01
   0.45099    5.17907    5.87794     1.64043e+01
   0.45713    5.16684    5.89172     1.59155e+01
   0.46326    5.18789    5.90265     1.55897e+01
   0.46940    5.21853    5.92186     1.52690e+01
   0.47553    5.20995    5.93929     1.47714e+01
   0.48167    5.23358    5.97078     1.43599e+01
   0.48781    5.22614    5.95798     1.40675e+01
   0.49394    5.25316    5.98751     1.36845e+01
   0.50008    5.24393    5.99729     1.32700e+01
   0.50621    5.24905    6.00635     1.30474e+01
   0.51235    5.26064    6.01314     1.26390e+01
   0.51849    5.26748    6.03083     1.23976e+01
   0.52462    5.27886    6.03027     1.21474e+01
   0.53076    5.29930    6.05593     1.18782e+01
   0.53689    5.32011    6.08831     1.15526e+01
   0.54303    5.31028    6.08316     1.13441e+01
   0.54917    5.35195    6.12078     1.10891e+01
   0.55530    5.34670    6.12722     1.08241e+01
   0.56144    5.36148    6.14357     1.06040e+01
   0.56757    5.34803    6.13643     1.03051e+01
   0.57371    5.38295    6.16668     1.01478e+01
   0.57984    5.34506    6.13986     9.91046e+00
   0.58598    5.39507    6.19804     9.69245e+00
   0.59212    5.40195    6.18648     9.53069e+00
   0.59825    5.41612    6.21262     9.33972e+00
   0.60439    5.43965    6.22444     9.21080e+00
   0.61052    5.41459    6.21114     8.94831e+00
   0.61666    5.44062    6.23476     8.82404e+00
   0.62280    5.45378    6.25908     8.57062e+00
   0.62893    5.45841    6.26556     8.40719e+00
   0.63507    5.48576    6.28830     8.28963e+00
   0.64120    5.49016    6.28184     8.13739e+00
   0.64734    5.50270    6.29712     7.97493e+00
   0.65348    5.50163    6.31558     7.80497e+00
   0.65961    5.48275    6.28875     7.67485e+00
   0.66575    5.51184    6.30515     7.52868e+00
   0.67188    5.52303    6.33180     7.37832e+00
   0.67802    5.53805    6.33955     7.26645e+00
   0.68416    5.53835    6.34640     7.12441e+00
   0.69029    5.56376    6.36858     6.98979e+00
   0.69643    5.54846    6.34238     6.86702e+00
   0.70256    5.56166    6.36108     6.74873e+00
   0.70870    5.57407    6.38976     6.61539e+00
   0.71484    5.58815    6.38149     6.49328e+00
   0.72097    5.58885    6.37951     6.42831e+00
   0.72711    5.61080    6.42460     6.29426e+00
   0.73324    5.61893    6.40146     6.17664e+00
   0.73938    5.63033    6.41817     6.08760e+00
   0.74551    5.64032    6.43547     5.99880e+00
   0.75165    5.64771    6.42242     5.92286e+00
   0.75779    5.64847    6.42883     5.80516e+00
   0.76392    5.64706    6.42800     5.68187e+00
   0.77006    5.65790    6.43796     5.59235e+00
   0.77619    5.66587    6.43366     5.51626e+00
   0.78233    5.68889    6.45238     5.46461e+00
   0.78847    5.68914    6.45009     5.37123e+00
   0.79460    5.70335    6.45407     5.25374e+00
   0.80074    5.70787    6.46478     5.17726e+00
   0.80687    5.70011    6.45652     5.09950e+00
   0.81301    5.72721    6.47581     5.03980e+00
   0.81915    5.74054    6.48197     4.95575e+00
   0.82528    5.72297    6.45618     4.88452e+00
   0.83142    5.72995    6.45366     4.80086e+00
   0.83755    5.74517    6.47768     4.72265e+00
   0.84369    5.76270    6.47061     4.66116e+00
   0.84983    5.77585    6.48734     4.58629e+00
   0.85596    5.79192    6.50587     4.52279e+00
   0.86210    5.79899    6.50368     4.47316e+00
   0.86823    5.80508    6.49549     4.40531e+00
   0.87437    5.81888    6.50325     4.33755e+00
   0.88050    5.82438    6.51312     4.28446e+00
   0.88664    5.81340    6.49359     4.20295e+00
   0.89278    5.83170    6.49098     4.15611e+00
   0.89891    5.82843    6.49400     4.10022e+00
   0.90505    5.83953    6.50055     4.02933e+00
   0.91118    5.83808    6.48339     3.99944e+00
   0.91732    5.84428    6.48291     3.94450e+00
   0.92346    5.84881    6.47825     3.87308e+00
   0.92959    5.87077    6.49718     3.83825e+00
   0.93573    5.86710    6.48119     3.78023e+00
   0.94186    5.87017    6.48727     3.73152e+00
   0.94800    5.87882    6.48565     3.68266e+00
   0.95414    5.89261    6.48157     3.64007e+00
   0.96027    5.90322    6.48075     3.58537e+00
   0.96641    5.91067    6.47814     3.54975e+00
   0.97254    5.91429    6.47988     3.50701e+00
   0.97868    5.93169    6.47675     3.45500e+00
   0.98482    5.92418    6.47061     3.40664e+00
   0.99095    5.93134    6.47640     3.37174e+00
   0.99709    5.92478    6.46009     3.32808e+00
   1.00322    5.95324    6.48058     3.27722e+00
   1.00936    5.95061    6.44904     3.24177e+00
   1.01550    5.94450    6.44452     3.20638e+00
   1.02163    5.96475    6.43095     3.16801e+00
   1.02777    5.97427    6.45475     3.13566e+00
   1.03390    5.97258    6.43458     3.09878e+00
   1.04004    5.99111    6.43117     3.06035e+00
   1.04617    5.99148    6.40966     3.02519e+00
