# Subtracting SN=    7.12424e+01.
#        k         Pk_0_HI
   0.03175     1.72412e+04
   0.04446     1.26228e+04
   0.05670     1.05246e+04
   0.06913     8.96172e+03
   0.08163     7.42128e+03
   0.09394     5.84216e+03
   0.10633     4.73964e+03
   0.11897     4.26473e+03
   0.13156     3.96999e+03
   0.14405     3.43479e+03
   0.15655     2.90148e+03
   0.16903     2.57907e+03
   0.18145     2.32854e+03
   0.19391     2.18157e+03
   0.20638     1.99366e+03
   0.21880     1.75633e+03
   0.23135     1.63301e+03
   0.24388     1.50228e+03
   0.25638     1.41447e+03
   0.26888     1.30557e+03
   0.28133     1.22154e+03
   0.29385     1.13381e+03
   0.30628     1.07339e+03
   0.31877     9.99916e+02
   0.33129     9.42185e+02
   0.34378     8.94508e+02
   0.35632     8.40894e+02
   0.36883     7.99659e+02
   0.38133     7.62556e+02
   0.39379     7.24703e+02
   0.40628     6.95801e+02
   0.41878     6.58104e+02
   0.43132     6.21659e+02
   0.44381     5.95473e+02
   0.45630     5.73375e+02
   0.46880     5.52685e+02
   0.48130     5.26338e+02
   0.49379     5.06733e+02
   0.50627     4.84560e+02
   0.51878     4.61582e+02
   0.53128     4.50178e+02
   0.54381     4.31866e+02
   0.55628     4.17660e+02
   0.56880     4.00132e+02
   0.58132     3.85606e+02
   0.59381     3.74109e+02
   0.60631     3.62011e+02
   0.61879     3.50226e+02
   0.63131     3.38478e+02
   0.64381     3.28726e+02
   0.65629     3.15600e+02
   0.66878     3.06854e+02
   0.68130     2.97464e+02
   0.69382     2.87165e+02
   0.70631     2.78122e+02
   0.71877     2.70614e+02
   0.73127     2.63105e+02
   0.74379     2.54385e+02
   0.75629     2.45861e+02
   0.76880     2.38993e+02
   0.78130     2.33628e+02
   0.79378     2.26224e+02
   0.80630     2.19257e+02
   0.81880     2.13343e+02
   0.83127     2.06771e+02
   0.84379     2.00586e+02
   0.85630     1.95266e+02
   0.86879     1.90891e+02
   0.88128     1.85158e+02
   0.89378     1.79203e+02
   0.90628     1.74112e+02
   0.91879     1.68951e+02
   0.93128     1.64312e+02
   0.94378     1.60137e+02
   0.95630     1.56046e+02
   0.96878     1.52225e+02
   0.98127     1.47337e+02
   0.99376     1.43649e+02
   1.00625     1.39466e+02
   1.01876     1.35016e+02
   1.03128     1.32184e+02
   1.04378     1.29025e+02
   1.05626     1.24707e+02
   1.06878     1.21026e+02
   1.08130     1.17424e+02
   1.09378     1.14266e+02
   1.10628     1.11159e+02
   1.11877     1.08277e+02
   1.13126     1.04793e+02
   1.14378     1.01568e+02
   1.15629     9.89350e+01
   1.16880     9.62351e+01
   1.18130     9.30924e+01
   1.19378     9.06968e+01
   1.20627     8.79840e+01
   1.21876     8.52413e+01
   1.23127     8.28194e+01
   1.24378     8.01626e+01
   1.25626     7.75658e+01
   1.26874     7.52561e+01
   1.28126     7.27298e+01
   1.29376     7.06588e+01
   1.30627     6.86980e+01
   1.31878     6.58757e+01
   1.33127     6.42202e+01
   1.34376     6.19601e+01
   1.35626     5.99204e+01
   1.36877     5.78013e+01
   1.38126     5.61352e+01
   1.39377     5.38886e+01
   1.40626     5.18514e+01
   1.41876     5.01034e+01
   1.43128     4.80524e+01
   1.44376     4.63121e+01
   1.45626     4.44179e+01
   1.46878     4.30709e+01
   1.48127     4.10204e+01
   1.49375     3.94783e+01
   1.50627     3.80564e+01
   1.51879     3.60221e+01
   1.53128     3.46770e+01
   1.54377     3.30455e+01
   1.55627     3.15420e+01
   1.56876     2.98891e+01
   1.58126     2.85883e+01
   1.59377     2.69627e+01
   1.60627     2.55590e+01
   1.61877     2.39788e+01
   1.63126     2.28895e+01
   1.64377     2.14255e+01
   1.65627     2.00870e+01
   1.66875     1.86490e+01
   1.68125     1.74536e+01
   1.69375     1.61063e+01
   1.70626     1.49010e+01
   1.71876     1.36511e+01
   1.73127     1.23553e+01
   1.74377     1.12465e+01
   1.75628     9.95473e+00
   1.76876     8.82794e+00
   1.78125     7.80006e+00
   1.79375     6.62916e+00
   1.80627     5.53550e+00
   1.81877     4.47652e+00
   1.83126     3.44978e+00
   1.84377     2.19900e+00
   1.85627     1.27313e+00
   1.86877     2.75939e-01
   1.88127    -7.70504e-01
   1.89376    -1.75574e+00
   1.90627    -2.77220e+00
   1.91877    -3.68004e+00
   1.93127    -4.62351e+00
   1.94377    -5.53208e+00
   1.95627    -6.41993e+00
   1.96877    -7.35006e+00
   1.98126    -8.39243e+00
   1.99375    -9.13305e+00
   2.00625    -9.92177e+00
   2.01875    -1.09532e+01
   2.03126    -1.17200e+01
   2.04377    -1.26512e+01
   2.05627    -1.33627e+01
   2.06876    -1.41132e+01
   2.08126    -1.48177e+01
   2.09376    -1.56238e+01
   2.10626    -1.64581e+01
   2.11877    -1.72012e+01
   2.13126    -1.78937e+01
   2.14377    -1.87028e+01
   2.15626    -1.94338e+01
   2.16875    -2.00032e+01
   2.18126    -2.07930e+01
   2.19376    -2.14650e+01
   2.20626    -2.20544e+01
   2.21876    -2.28436e+01
   2.23126    -2.33841e+01
   2.24376    -2.40428e+01
   2.25626    -2.47147e+01
   2.26876    -2.53242e+01
   2.28127    -2.59655e+01
   2.29377    -2.65874e+01
   2.30626    -2.71670e+01
   2.31876    -2.77328e+01
   2.33127    -2.83065e+01
   2.34377    -2.89077e+01
   2.35626    -2.94832e+01
   2.36877    -2.99721e+01
   2.38126    -3.06067e+01
   2.39375    -3.11235e+01
   2.40626    -3.15864e+01
   2.41875    -3.21698e+01
   2.43125    -3.26503e+01
   2.44376    -3.31536e+01
   2.45626    -3.35902e+01
   2.46877    -3.41910e+01
   2.48127    -3.46553e+01
   2.49376    -3.50767e+01
   2.50625    -3.55866e+01
   2.51875    -3.60284e+01
   2.53126    -3.64883e+01
   2.54376    -3.69495e+01
   2.55626    -3.73565e+01
   2.56876    -3.77701e+01
   2.58126    -3.82237e+01
   2.59377    -3.85981e+01
   2.60626    -3.90490e+01
   2.61876    -3.94156e+01
   2.63126    -3.97885e+01
   2.64376    -4.02251e+01
   2.65626    -4.05747e+01
   2.66876    -4.09667e+01
   2.68126    -4.13401e+01
   2.69376    -4.16840e+01
   2.70626    -4.20390e+01
   2.71876    -4.24136e+01
   2.73126    -4.27504e+01
   2.74376    -4.30596e+01
   2.75626    -4.34022e+01
   2.76877    -4.37638e+01
   2.78127    -4.40571e+01
   2.79377    -4.43837e+01
   2.80626    -4.46429e+01
   2.81875    -4.49537e+01
   2.83126    -4.52879e+01
   2.84377    -4.55652e+01
   2.85627    -4.58649e+01
   2.86876    -4.61484e+01
   2.88127    -4.63993e+01
   2.89377    -4.67103e+01
   2.90626    -4.69566e+01
   2.91876    -4.72285e+01
   2.93126    -4.74588e+01
   2.94376    -4.77383e+01
   2.95626    -4.79830e+01
   2.96876    -4.82319e+01
   2.98126    -4.84463e+01
   2.99376    -4.86717e+01
   3.00625    -4.89441e+01
   3.01875    -4.91382e+01
   3.03125    -4.93630e+01
   3.04376    -4.95581e+01
   3.05626    -4.97722e+01
   3.06876    -4.99801e+01
   3.08126    -5.01715e+01
   3.09376    -5.03541e+01
   3.10626    -5.05688e+01
   3.11876    -5.07410e+01
   3.13126    -5.09424e+01
