# k[h/Mpc]   R1   R2 
# 
1.7105e-02 3.1589e+02 -6.3254e+01
1.7263e-02 3.2106e+02 -6.4148e+01
1.7423e-02 3.2627e+02 -6.5046e+01
1.7584e-02 3.3153e+02 -6.5948e+01
1.7747e-02 3.3684e+02 -6.6855e+01
1.7911e-02 3.4220e+02 -6.7767e+01
1.8077e-02 3.4759e+02 -6.8680e+01
1.8244e-02 3.5304e+02 -6.9597e+01
1.8413e-02 3.5853e+02 -7.0517e+01
1.8584e-02 3.6406e+02 -7.1441e+01
1.8756e-02 3.6964e+02 -7.2367e+01
1.8929e-02 3.7525e+02 -7.3295e+01
1.9105e-02 3.8091e+02 -7.4224e+01
1.9282e-02 3.8660e+02 -7.5156e+01
1.9460e-02 3.9234e+02 -7.6089e+01
1.9640e-02 3.9810e+02 -7.7022e+01
1.9822e-02 4.0391e+02 -7.7957e+01
2.0006e-02 4.0974e+02 -7.8891e+01
2.0191e-02 4.1561e+02 -7.9826e+01
2.0378e-02 4.2152e+02 -8.0761e+01
2.0566e-02 4.2744e+02 -8.1694e+01
2.0757e-02 4.3340e+02 -8.2627e+01
2.0949e-02 4.3939e+02 -8.3559e+01
2.1143e-02 4.4540e+02 -8.4488e+01
2.1339e-02 4.5143e+02 -8.5416e+01
2.1536e-02 4.5748e+02 -8.6340e+01
2.1735e-02 4.6356e+02 -8.7263e+01
2.1937e-02 4.6965e+02 -8.8182e+01
2.2140e-02 4.7577e+02 -8.9098e+01
2.2345e-02 4.8188e+02 -9.0008e+01
2.2552e-02 4.8803e+02 -9.0917e+01
2.2760e-02 4.9417e+02 -9.1818e+01
2.2971e-02 5.0033e+02 -9.2717e+01
2.3184e-02 5.0649e+02 -9.3607e+01
2.3398e-02 5.1266e+02 -9.4494e+01
2.3615e-02 5.1883e+02 -9.5373e+01
2.3834e-02 5.2500e+02 -9.6244e+01
2.4054e-02 5.3118e+02 -9.7112e+01
2.4277e-02 5.3735e+02 -9.7969e+01
2.4502e-02 5.4353e+02 -9.8823e+01
2.4728e-02 5.4968e+02 -9.9665e+01
2.4957e-02 5.5583e+02 -1.0050e+02
2.5188e-02 5.6197e+02 -1.0132e+02
2.5422e-02 5.6809e+02 -1.0214e+02
2.5657e-02 5.7421e+02 -1.0295e+02
2.5894e-02 5.8030e+02 -1.0374e+02
2.6134e-02 5.8638e+02 -1.0453e+02
2.6376e-02 5.9244e+02 -1.0530e+02
2.6620e-02 5.9848e+02 -1.0607e+02
2.6867e-02 6.0449e+02 -1.0682e+02
2.7115e-02 6.1048e+02 -1.0757e+02
2.7366e-02 6.1644e+02 -1.0830e+02
2.7620e-02 6.2238e+02 -1.0902e+02
2.7875e-02 6.2827e+02 -1.0972e+02
2.8134e-02 6.3413e+02 -1.1042e+02
2.8394e-02 6.3998e+02 -1.1110e+02
2.8657e-02 6.4577e+02 -1.1177e+02
2.8922e-02 6.5152e+02 -1.1242e+02
2.9190e-02 6.5725e+02 -1.1307e+02
2.9460e-02 6.6295e+02 -1.1370e+02
2.9733e-02 6.6858e+02 -1.1431e+02
3.0008e-02 6.7421e+02 -1.1492e+02
3.0286e-02 6.7975e+02 -1.1550e+02
3.0566e-02 6.8530e+02 -1.1608e+02
3.0849e-02 6.9076e+02 -1.1664e+02
3.1135e-02 6.9622e+02 -1.1719e+02
3.1423e-02 7.0163e+02 -1.1772e+02
3.1714e-02 7.0697e+02 -1.1824e+02
3.2008e-02 7.1228e+02 -1.1875e+02
3.2304e-02 7.1755e+02 -1.1924e+02
3.2603e-02 7.2278e+02 -1.1972e+02
3.2905e-02 7.2797e+02 -1.2019e+02
3.3209e-02 7.3312e+02 -1.2064e+02
3.3517e-02 7.3822e+02 -1.2108e+02
3.3827e-02 7.4328e+02 -1.2151e+02
3.4140e-02 7.4831e+02 -1.2193e+02
3.4456e-02 7.5332e+02 -1.2233e+02
3.4775e-02 7.5827e+02 -1.2272e+02
3.5097e-02 7.6320e+02 -1.2310e+02
3.5422e-02 7.6809e+02 -1.2347e+02
3.5750e-02 7.7296e+02 -1.2383e+02
3.6081e-02 7.7782e+02 -1.2418e+02
3.6415e-02 7.8262e+02 -1.2452e+02
3.6752e-02 7.8744e+02 -1.2485e+02
3.7092e-02 7.9220e+02 -1.2517e+02
3.7436e-02 7.9700e+02 -1.2549e+02
3.7782e-02 8.0174e+02 -1.2579e+02
3.8132e-02 8.0650e+02 -1.2609e+02
3.8485e-02 8.1124e+02 -1.2638e+02
3.8841e-02 8.1598e+02 -1.2666e+02
3.9201e-02 8.2074e+02 -1.2694e+02
3.9564e-02 8.2551e+02 -1.2721e+02
3.9930e-02 8.3028e+02 -1.2748e+02
4.0300e-02 8.3509e+02 -1.2775e+02
4.0673e-02 8.3991e+02 -1.2801e+02
4.1049e-02 8.4476e+02 -1.2828e+02
4.1429e-02 8.4965e+02 -1.2854e+02
4.1813e-02 8.5458e+02 -1.2880e+02
4.2200e-02 8.5953e+02 -1.2905e+02
4.2591e-02 8.6456e+02 -1.2932e+02
4.2985e-02 8.6963e+02 -1.2958e+02
4.3383e-02 8.7476e+02 -1.2984e+02
4.3785e-02 8.7995e+02 -1.3010e+02
4.4190e-02 8.8522e+02 -1.3037e+02
4.4599e-02 8.9058e+02 -1.3065e+02
4.5012e-02 8.9600e+02 -1.3092e+02
4.5429e-02 9.0152e+02 -1.3121e+02
4.5849e-02 9.0713e+02 -1.3149e+02
4.6274e-02 9.1283e+02 -1.3179e+02
4.6702e-02 9.1864e+02 -1.3209e+02
4.7134e-02 9.2456e+02 -1.3240e+02
4.7571e-02 9.3060e+02 -1.3271e+02
4.8011e-02 9.3672e+02 -1.3303e+02
4.8455e-02 9.4300e+02 -1.3337e+02
4.8904e-02 9.4939e+02 -1.3371e+02
4.9357e-02 9.5590e+02 -1.3405e+02
4.9814e-02 9.6257e+02 -1.3441e+02
5.0275e-02 9.6932e+02 -1.3478e+02
5.0740e-02 9.7622e+02 -1.3515e+02
5.1210e-02 9.8327e+02 -1.3553e+02
5.1684e-02 9.9043e+02 -1.3592e+02
5.2163e-02 9.9776e+02 -1.3632e+02
5.2645e-02 1.0052e+03 -1.3673e+02
5.3133e-02 1.0128e+03 -1.3714e+02
5.3625e-02 1.0205e+03 -1.3757e+02
5.4121e-02 1.0283e+03 -1.3800e+02
5.4622e-02 1.0363e+03 -1.3843e+02
5.5128e-02 1.0444e+03 -1.3886e+02
5.5638e-02 1.0526e+03 -1.3930e+02
5.6153e-02 1.0609e+03 -1.3975e+02
5.6673e-02 1.0693e+03 -1.4019e+02
5.7198e-02 1.0778e+03 -1.4063e+02
5.7727e-02 1.0864e+03 -1.4107e+02
5.8262e-02 1.0950e+03 -1.4151e+02
5.8801e-02 1.1037e+03 -1.4194e+02
5.9345e-02 1.1124e+03 -1.4237e+02
5.9895e-02 1.1212e+03 -1.4278e+02
6.0449e-02 1.1300e+03 -1.4318e+02
6.1009e-02 1.1388e+03 -1.4358e+02
6.1574e-02 1.1475e+03 -1.4395e+02
6.2144e-02 1.1562e+03 -1.4431e+02
6.2719e-02 1.1649e+03 -1.4465e+02
6.3300e-02 1.1734e+03 -1.4496e+02
6.3886e-02 1.1818e+03 -1.4525e+02
6.4477e-02 1.1902e+03 -1.4551e+02
6.5074e-02 1.1984e+03 -1.4574e+02
6.5676e-02 1.2064e+03 -1.4594e+02
6.6284e-02 1.2142e+03 -1.4611e+02
6.6898e-02 1.2218e+03 -1.4623e+02
6.7517e-02 1.2291e+03 -1.4631e+02
6.8142e-02 1.2362e+03 -1.4635e+02
6.8773e-02 1.2429e+03 -1.4635e+02
6.9410e-02 1.2493e+03 -1.4629e+02
7.0052e-02 1.2554e+03 -1.4618e+02
7.0701e-02 1.2610e+03 -1.4603e+02
7.1355e-02 1.2663e+03 -1.4581e+02
7.2016e-02 1.2712e+03 -1.4555e+02
7.2683e-02 1.2756e+03 -1.4522e+02
7.3356e-02 1.2795e+03 -1.4484e+02
7.4035e-02 1.2830e+03 -1.4440e+02
7.4720e-02 1.2859e+03 -1.4389e+02
7.5412e-02 1.2884e+03 -1.4332e+02
7.6110e-02 1.2903e+03 -1.4269e+02
7.6814e-02 1.2916e+03 -1.4200e+02
7.7526e-02 1.2925e+03 -1.4125e+02
7.8243e-02 1.2927e+03 -1.4044e+02
7.8968e-02 1.2925e+03 -1.3957e+02
7.9699e-02 1.2917e+03 -1.3865e+02
8.0436e-02 1.2904e+03 -1.3766e+02
8.1181e-02 1.2886e+03 -1.3663e+02
8.1933e-02 1.2862e+03 -1.3555e+02
8.2691e-02 1.2834e+03 -1.3441e+02
8.3457e-02 1.2801e+03 -1.3324e+02
8.4229e-02 1.2763e+03 -1.3202e+02
8.5009e-02 1.2722e+03 -1.3077e+02
8.5796e-02 1.2677e+03 -1.2948e+02
8.6590e-02 1.2628e+03 -1.2816e+02
8.7392e-02 1.2577e+03 -1.2684e+02
8.8201e-02 1.2523e+03 -1.2548e+02
8.9017e-02 1.2467e+03 -1.2412e+02
8.9841e-02 1.2409e+03 -1.2274e+02
9.0673e-02 1.2351e+03 -1.2137e+02
9.1513e-02 1.2291e+03 -1.1999e+02
9.2360e-02 1.2233e+03 -1.1863e+02
9.3215e-02 1.2173e+03 -1.1727e+02
9.4078e-02 1.2115e+03 -1.1594e+02
9.4949e-02 1.2059e+03 -1.1463e+02
9.5828e-02 1.2004e+03 -1.1334e+02
9.6715e-02 1.1953e+03 -1.1209e+02
9.7610e-02 1.1904e+03 -1.1087e+02
9.8514e-02 1.1859e+03 -1.0969e+02
9.9426e-02 1.1818e+03 -1.0856e+02
1.0035e-01 1.1782e+03 -1.0748e+02
1.0128e-01 1.1749e+03 -1.0643e+02
1.0221e-01 1.1724e+03 -1.0546e+02
1.0316e-01 1.1702e+03 -1.0451e+02
1.0411e-01 1.1687e+03 -1.0364e+02
1.0508e-01 1.1677e+03 -1.0281e+02
1.0605e-01 1.1674e+03 -1.0204e+02
1.0703e-01 1.1676e+03 -1.0131e+02
1.0802e-01 1.1685e+03 -1.0065e+02
1.0902e-01 1.1699e+03 -1.0003e+02
1.1003e-01 1.1720e+03 -9.9467e+01
1.1105e-01 1.1746e+03 -9.8937e+01
1.1208e-01 1.1777e+03 -9.8453e+01
1.1312e-01 1.1813e+03 -9.8004e+01
1.1416e-01 1.1853e+03 -9.7586e+01
1.1522e-01 1.1897e+03 -9.7193e+01
1.1629e-01 1.1943e+03 -9.6816e+01
1.1736e-01 1.1993e+03 -9.6459e+01
1.1845e-01 1.2044e+03 -9.6101e+01
1.1955e-01 1.2095e+03 -9.5748e+01
1.2065e-01 1.2146e+03 -9.5383e+01
1.2177e-01 1.2196e+03 -9.5001e+01
1.2290e-01 1.2245e+03 -9.4604e+01
1.2404e-01 1.2289e+03 -9.4166e+01
1.2518e-01 1.2330e+03 -9.3697e+01
1.2634e-01 1.2365e+03 -9.3185e+01
1.2751e-01 1.2394e+03 -9.2618e+01
1.2869e-01 1.2416e+03 -9.2000e+01
1.2988e-01 1.2431e+03 -9.1324e+01
1.3109e-01 1.2436e+03 -9.0575e+01
1.3230e-01 1.2434e+03 -8.9771e+01
1.3353e-01 1.2421e+03 -8.8894e+01
1.3476e-01 1.2397e+03 -8.7941e+01
1.3601e-01 1.2364e+03 -8.6931e+01
1.3727e-01 1.2321e+03 -8.5848e+01
1.3854e-01 1.2267e+03 -8.4698e+01
1.3982e-01 1.2203e+03 -8.3491e+01
1.4112e-01 1.2130e+03 -8.2234e+01
1.4242e-01 1.2048e+03 -8.0920e+01
1.4374e-01 1.1959e+03 -7.9571e+01
1.4507e-01 1.1863e+03 -7.8191e+01
1.4641e-01 1.1760e+03 -7.6776e+01
1.4777e-01 1.1654e+03 -7.5355e+01
1.4914e-01 1.1544e+03 -7.3928e+01
1.5052e-01 1.1431e+03 -7.2491e+01
1.5191e-01 1.1320e+03 -7.1081e+01
1.5332e-01 1.1207e+03 -6.9677e+01
1.5474e-01 1.1099e+03 -6.8319e+01
1.5617e-01 1.0993e+03 -6.6985e+01
1.5762e-01 1.0893e+03 -6.5703e+01
1.5907e-01 1.0799e+03 -6.4472e+01
1.6055e-01 1.0712e+03 -6.3287e+01
1.6203e-01 1.0633e+03 -6.2168e+01
1.6353e-01 1.0563e+03 -6.1109e+01
1.6505e-01 1.0503e+03 -6.0115e+01
1.6658e-01 1.0451e+03 -5.9178e+01
1.6812e-01 1.0410e+03 -5.8312e+01
1.6967e-01 1.0378e+03 -5.7494e+01
1.7124e-01 1.0356e+03 -5.6740e+01
1.7283e-01 1.0341e+03 -5.6029e+01
1.7443e-01 1.0335e+03 -5.5367e+01
1.7604e-01 1.0335e+03 -5.4738e+01
1.7767e-01 1.0341e+03 -5.4142e+01
1.7932e-01 1.0351e+03 -5.3562e+01
1.8098e-01 1.0363e+03 -5.2996e+01
1.8265e-01 1.0376e+03 -5.2433e+01
1.8435e-01 1.0387e+03 -5.1861e+01
1.8605e-01 1.0396e+03 -5.1279e+01
1.8777e-01 1.0400e+03 -5.0670e+01
1.8951e-01 1.0399e+03 -5.0037e+01
1.9127e-01 1.0389e+03 -4.9368e+01
1.9304e-01 1.0371e+03 -4.8657e+01
1.9483e-01 1.0344e+03 -4.7910e+01
1.9663e-01 1.0306e+03 -4.7113e+01
1.9845e-01 1.0256e+03 -4.6273e+01
2.0029e-01 1.0197e+03 -4.5398e+01
2.0214e-01 1.0126e+03 -4.4476e+01
2.0401e-01 1.0047e+03 -4.3528e+01
2.0590e-01 9.9580e+02 -4.2550e+01
2.0781e-01 9.8616e+02 -4.1552e+01
2.0973e-01 9.7601e+02 -4.0545e+01
2.1167e-01 9.6547e+02 -3.9535e+01
2.1363e-01 9.5469e+02 -3.8529e+01
2.1561e-01 9.4387e+02 -3.7535e+01
2.1760e-01 9.3324e+02 -3.6562e+01
2.1962e-01 9.2300e+02 -3.5617e+01
2.2165e-01 9.1323e+02 -3.4704e+01
2.2370e-01 9.0424e+02 -3.3832e+01
2.2578e-01 8.9596e+02 -3.2998e+01
2.2787e-01 8.8855e+02 -3.2205e+01
2.2998e-01 8.8204e+02 -3.1454e+01
2.3210e-01 8.7646e+02 -3.0745e+01
2.3425e-01 8.7174e+02 -3.0072e+01
2.3642e-01 8.6786e+02 -2.9435e+01
2.3861e-01 8.6463e+02 -2.8824e+01
2.4082e-01 8.6201e+02 -2.8238e+01
2.4305e-01 8.5979e+02 -2.7668e+01
2.4530e-01 8.5783e+02 -2.7111e+01
2.4757e-01 8.5589e+02 -2.6557e+01
2.4986e-01 8.5377e+02 -2.6001e+01
2.5217e-01 8.5137e+02 -2.5439e+01
2.5451e-01 8.4846e+02 -2.4866e+01
2.5686e-01 8.4492e+02 -2.4279e+01
2.5924e-01 8.4066e+02 -2.3677e+01
2.6164e-01 8.3559e+02 -2.3058e+01
2.6407e-01 8.2970e+02 -2.2424e+01
2.6651e-01 8.2305e+02 -2.1777e+01
2.6898e-01 8.1567e+02 -2.1119e+01
2.7147e-01 8.0770e+02 -2.0456e+01
2.7398e-01 7.9933e+02 -1.9793e+01
2.7652e-01 7.9058e+02 -1.9131e+01
2.7908e-01 7.8181e+02 -1.8479e+01
2.8166e-01 7.7303e+02 -1.7837e+01
2.8427e-01 7.6454e+02 -1.7213e+01
2.8690e-01 7.5642e+02 -1.6607e+01
2.8955e-01 7.4884e+02 -1.6023e+01
2.9224e-01 7.4183e+02 -1.5460e+01
2.9494e-01 7.3545e+02 -1.4918e+01
2.9767e-01 7.2974e+02 -1.4398e+01
3.0043e-01 7.2461e+02 -1.3895e+01
3.0321e-01 7.2000e+02 -1.3409e+01
3.0602e-01 7.1581e+02 -1.2936e+01
3.0885e-01 7.1186e+02 -1.2473e+01
3.1171e-01 7.0802e+02 -1.2017e+01
3.1459e-01 7.0418e+02 -1.1565e+01
3.1751e-01 7.0017e+02 -1.1116e+01
3.2044e-01 6.9579e+02 -1.0667e+01
3.2341e-01 6.9106e+02 -1.0218e+01
3.2641e-01 6.8583e+02 -9.7676e+00
3.2943e-01 6.8018e+02 -9.3179e+00
3.3248e-01 6.7401e+02 -8.8684e+00
3.3555e-01 6.6744e+02 -8.4212e+00
3.3866e-01 6.6062e+02 -7.9788e+00
3.4180e-01 6.5358e+02 -7.5418e+00
3.4496e-01 6.4650e+02 -7.1129e+00
3.4815e-01 6.3951e+02 -6.6932e+00
3.5138e-01 6.3264e+02 -6.2829e+00
3.5463e-01 6.2615e+02 -5.8843e+00
3.5791e-01 6.1999e+02 -5.4961e+00
3.6123e-01 6.1415e+02 -5.1180e+00
3.6457e-01 6.0873e+02 -4.7500e+00
3.6794e-01 6.0368e+02 -4.3911e+00
3.7135e-01 5.9887e+02 -4.0399e+00
3.7479e-01 5.9423e+02 -3.6954e+00
3.7826e-01 5.8963e+02 -3.3568e+00
3.8176e-01 5.8507e+02 -3.0239e+00
3.8529e-01 5.8036e+02 -2.6957e+00
3.8886e-01 5.7544e+02 -2.3723e+00
3.9246e-01 5.7030e+02 -2.0538e+00
3.9609e-01 5.6494e+02 -1.7407e+00
3.9976e-01 5.5937e+02 -1.4333e+00
4.0346e-01 5.5360e+02 -1.1318e+00
4.0720e-01 5.4774e+02 -8.3690e-01
4.1097e-01 5.4185e+02 -5.4858e-01
4.1477e-01 5.3603e+02 -2.6700e-01
4.1861e-01 5.3034e+02 7.9860e-03
4.2249e-01 5.2480e+02 2.7660e-01
4.2640e-01 5.1947e+02 5.3917e-01
4.3035e-01 5.1435e+02 7.9603e-01
4.3433e-01 5.0943e+02 1.0475e+00
4.3835e-01 5.0465e+02 1.2937e+00
4.4241e-01 4.9995e+02 1.5347e+00
4.4650e-01 4.9531e+02 1.7706e+00
4.5064e-01 4.9062e+02 2.0011e+00
4.5481e-01 4.8588e+02 2.2260e+00
4.5902e-01 4.8105e+02 2.4452e+00
4.6327e-01 4.7613e+02 2.6585e+00
4.6756e-01 4.7112e+02 2.8657e+00
4.7189e-01 4.6607e+02 3.0671e+00
4.7625e-01 4.6100e+02 3.2629e+00
4.8066e-01 4.5595e+02 3.4532e+00
4.8511e-01 4.5099e+02 3.6387e+00
4.8960e-01 4.4612e+02 3.8195e+00
4.9414e-01 4.4136e+02 3.9961e+00
4.9871e-01 4.3671e+02 4.1685e+00
5.0333e-01 4.3217e+02 4.3368e+00
5.0799e-01 4.2767e+02 4.5007e+00
5.1269e-01 4.2324e+02 4.6605e+00
5.1744e-01 4.1881e+02 4.8155e+00
5.2223e-01 4.1437e+02 4.9655e+00
5.2706e-01 4.0991e+02 5.1105e+00
5.3194e-01 4.0543e+02 5.2505e+00
5.3686e-01 4.0093e+02 5.3855e+00
5.4183e-01 3.9646e+02 5.5160e+00
5.4685e-01 3.9200e+02 5.6419e+00
5.5191e-01 3.8759e+02 5.7638e+00
5.5702e-01 3.8324e+02 5.8821e+00
5.6218e-01 3.7895e+02 5.9965e+00
5.6738e-01 3.7473e+02 6.1077e+00
5.7264e-01 3.7056e+02 6.2153e+00
5.7794e-01 3.6643e+02 6.3192e+00
5.8329e-01 3.6234e+02 6.4194e+00
5.8869e-01 3.5827e+02 6.5158e+00
5.9414e-01 3.5420e+02 6.6080e+00
5.9964e-01 3.5015e+02 6.6962e+00
6.0519e-01 3.4610e+02 6.7803e+00
6.1079e-01 3.4209e+02 6.8610e+00
6.1645e-01 3.3811e+02 6.9383e+00
6.2215e-01 3.3417e+02 7.0122e+00
6.2791e-01 3.3027e+02 7.0831e+00
6.3373e-01 3.2641e+02 7.1509e+00
6.3959e-01 3.2261e+02 7.2158e+00
6.4551e-01 3.1884e+02 7.2779e+00
6.5149e-01 3.1508e+02 7.3362e+00
6.5752e-01 3.1135e+02 7.3914e+00
6.6361e-01 3.0765e+02 7.4437e+00
6.6975e-01 3.0399e+02 7.4931e+00
6.7595e-01 3.0036e+02 7.5396e+00
6.8221e-01 2.9676e+02 7.5834e+00
6.8852e-01 2.9319e+02 7.6244e+00
6.9490e-01 2.8966e+02 7.6627e+00
7.0133e-01 2.8615e+02 7.6984e+00
7.0782e-01 2.8268e+02 7.7315e+00
7.1438e-01 2.7924e+02 7.7619e+00
7.2099e-01 2.7584e+02 7.7900e+00
7.2766e-01 2.7246e+02 7.8155e+00
7.3440e-01 2.6911e+02 7.8386e+00
7.4120e-01 2.6579e+02 7.8594e+00
7.4806e-01 2.6251e+02 7.8780e+00
7.5499e-01 2.5926e+02 7.8944e+00
7.6198e-01 2.5604e+02 7.9086e+00
7.6903e-01 2.5285e+02 7.9206e+00
7.7615e-01 2.4969e+02 7.9305e+00
7.8333e-01 2.4656e+02 7.9382e+00
7.9059e-01 2.4346e+02 7.9440e+00
7.9790e-01 2.4039e+02 7.9478e+00
8.0529e-01 2.3735e+02 7.9496e+00
8.1275e-01 2.3434e+02 7.9496e+00
8.2027e-01 2.3135e+02 7.9477e+00
8.2786e-01 2.2840e+02 7.9441e+00
8.3553e-01 2.2548e+02 7.9387e+00
8.4326e-01 2.2258e+02 7.9317e+00
8.5107e-01 2.1972e+02 7.9229e+00
8.5895e-01 2.1688e+02 7.9127e+00
8.6690e-01 2.1408e+02 7.9008e+00
8.7493e-01 2.1130e+02 7.8874e+00
8.8302e-01 2.0856e+02 7.8726e+00
8.9120e-01 2.0584e+02 7.8563e+00
8.9945e-01 2.0315e+02 7.8387e+00
9.0778e-01 2.0049e+02 7.8197e+00
9.1618e-01 1.9786e+02 7.7993e+00
9.2466e-01 1.9525e+02 7.7777e+00
9.3322e-01 1.9268e+02 7.7548e+00
9.4186e-01 1.9013e+02 7.7307e+00
9.5058e-01 1.8760e+02 7.7053e+00
9.5938e-01 1.8511e+02 7.6788e+00
9.6826e-01 1.8264e+02 7.6511e+00
9.7723e-01 1.8019e+02 7.6222e+00
9.8627e-01 1.7777e+02 7.5923e+00
9.9540e-01 1.7538e+02 7.5614e+00
1.0046e+00 1.7302e+02 7.5296e+00
1.0139e+00 1.7068e+02 7.4968e+00
1.0233e+00 1.6837e+02 7.4632e+00
1.0328e+00 1.6609e+02 7.4290e+00
1.0423e+00 1.6384e+02 7.3939e+00
1.0520e+00 1.6161e+02 7.3580e+00
1.0617e+00 1.5941e+02 7.3213e+00
1.0716e+00 1.5723e+02 7.2836e+00
1.0815e+00 1.5507e+02 7.2454e+00
1.0915e+00 1.5294e+02 7.2062e+00
1.1016e+00 1.5083e+02 7.1662e+00
1.1118e+00 1.4874e+02 7.1257e+00
1.1221e+00 1.4667e+02 7.0843e+00
1.1325e+00 1.4463e+02 7.0423e+00
1.1430e+00 1.4262e+02 6.9997e+00
1.1535e+00 1.4062e+02 6.9566e+00
1.1642e+00 1.3865e+02 6.9131e+00
1.1750e+00 1.3671e+02 6.8694e+00
1.1859e+00 1.3480e+02 6.8251e+00
1.1968e+00 1.3291e+02 6.7805e+00
1.2079e+00 1.3103e+02 6.7354e+00
1.2191e+00 1.2918e+02 6.6896e+00
1.2304e+00 1.2735e+02 6.6434e+00
1.2418e+00 1.2554e+02 6.5968e+00
1.2533e+00 1.2375e+02 6.5499e+00
1.2649e+00 1.2199e+02 6.5027e+00
1.2766e+00 1.2024e+02 6.4552e+00
1.2884e+00 1.1852e+02 6.4076e+00
1.3003e+00 1.1682e+02 6.3597e+00
1.3124e+00 1.1515e+02 6.3116e+00
1.3245e+00 1.1349e+02 6.2632e+00
1.3368e+00 1.1185e+02 6.2145e+00
1.3492e+00 1.1023e+02 6.1654e+00
1.3617e+00 1.0863e+02 6.1162e+00
1.3743e+00 1.0705e+02 6.0667e+00
1.3870e+00 1.0549e+02 6.0172e+00
1.3998e+00 1.0395e+02 5.9677e+00
1.4128e+00 1.0243e+02 5.9180e+00
1.4259e+00 1.0093e+02 5.8684e+00
1.4391e+00 9.9450e+01 5.8186e+00
1.4524e+00 9.7990e+01 5.7689e+00
1.4658e+00 9.6548e+01 5.7190e+00
1.4794e+00 9.5124e+01 5.6691e+00
1.4931e+00 9.3719e+01 5.6192e+00
1.5069e+00 9.2332e+01 5.5693e+00
1.5209e+00 9.0963e+01 5.5194e+00
1.5349e+00 8.9613e+01 5.4696e+00
1.5492e+00 8.8280e+01 5.4197e+00
1.5635e+00 8.6964e+01 5.3699e+00
1.5780e+00 8.5664e+01 5.3201e+00
1.5926e+00 8.4382e+01 5.2704e+00
1.6073e+00 8.3117e+01 5.2207e+00
1.6222e+00 8.1868e+01 5.1711e+00
1.6372e+00 8.0634e+01 5.1215e+00
1.6524e+00 7.9418e+01 5.0721e+00
1.6677e+00 7.8218e+01 5.0228e+00
1.6831e+00 7.7034e+01 4.9736e+00
1.6987e+00 7.5866e+01 4.9246e+00
1.7144e+00 7.4715e+01 4.8758e+00
1.7303e+00 7.3578e+01 4.8270e+00
1.7463e+00 7.2457e+01 4.7785e+00
1.7625e+00 7.1351e+01 4.7300e+00
1.7788e+00 7.0260e+01 4.6818e+00
1.7953e+00 6.9184e+01 4.6337e+00
1.8119e+00 6.8121e+01 4.5858e+00
1.8287e+00 6.7073e+01 4.5381e+00
1.8456e+00 6.6039e+01 4.4905e+00
1.8627e+00 6.5019e+01 4.4431e+00
1.8799e+00 6.4013e+01 4.3960e+00
1.8973e+00 6.3021e+01 4.3491e+00
1.9149e+00 6.2044e+01 4.3024e+00
1.9326e+00 6.1080e+01 4.2561e+00
1.9505e+00 6.0129e+01 4.2099e+00
1.9686e+00 5.9194e+01 4.1641e+00
1.9868e+00 5.8270e+01 4.1184e+00
2.0052e+00 5.7360e+01 4.0731e+00
2.0237e+00 5.6463e+01 4.0280e+00
2.0425e+00 5.5578e+01 3.9832e+00
2.0614e+00 5.4706e+01 3.9387e+00
2.0805e+00 5.3846e+01 3.8944e+00
2.0997e+00 5.2999e+01 3.8504e+00
2.1192e+00 5.2163e+01 3.8067e+00
2.1388e+00 5.1339e+01 3.7632e+00
2.1586e+00 5.0526e+01 3.7200e+00
2.1786e+00 4.9723e+01 3.6770e+00
2.1987e+00 4.8932e+01 3.6342e+00
2.2191e+00 4.8153e+01 3.5918e+00
2.2396e+00 4.7384e+01 3.5497e+00
2.2604e+00 4.6628e+01 3.5079e+00
2.2813e+00 4.5884e+01 3.4665e+00
2.3024e+00 4.5150e+01 3.4255e+00
2.3237e+00 4.4428e+01 3.3847e+00
2.3452e+00 4.3716e+01 3.3443e+00
2.3669e+00 4.3014e+01 3.3042e+00
2.3889e+00 4.2322e+01 3.2643e+00
2.4110e+00 4.1640e+01 3.2247e+00
2.4333e+00 4.0967e+01 3.1854e+00
2.4558e+00 4.0304e+01 3.1465e+00
2.4785e+00 3.9651e+01 3.1079e+00
2.5015e+00 3.9009e+01 3.0696e+00
2.5246e+00 3.8376e+01 3.0317e+00
2.5480e+00 3.7752e+01 2.9940e+00
2.5716e+00 3.7138e+01 2.9568e+00
2.5954e+00 3.6533e+01 2.9198e+00
2.6194e+00 3.5936e+01 2.8831e+00
2.6437e+00 3.5348e+01 2.8467e+00
2.6682e+00 3.4769e+01 2.8106e+00
2.6929e+00 3.4199e+01 2.7749e+00
2.7178e+00 3.3637e+01 2.7395e+00
2.7430e+00 3.3084e+01 2.7044e+00
2.7684e+00 3.2539e+01 2.6697e+00
2.7940e+00 3.2002e+01 2.6353e+00
2.8198e+00 3.1474e+01 2.6012e+00
2.8459e+00 3.0954e+01 2.5674e+00
2.8723e+00 3.0441e+01 2.5340e+00
2.8989e+00 2.9937e+01 2.5009e+00
2.9257e+00 2.9440e+01 2.4681e+00
2.9528e+00 2.8951e+01 2.4357e+00
2.9801e+00 2.8470e+01 2.4035e+00
3.0077e+00 2.7996e+01 2.3717e+00
3.0356e+00 2.7529e+01 2.3403e+00
3.0637e+00 2.7069e+01 2.3091e+00
3.0920e+00 2.6617e+01 2.2783e+00
3.1207e+00 2.6171e+01 2.2477e+00
3.1496e+00 2.5732e+01 2.2175e+00
3.1787e+00 2.5300e+01 2.1875e+00
