1.125960000000000041e-04 4.531766000000000076e+02
1.133769999999999955e-04 4.562213499999999726e+02
1.141640000000000000e-04 4.592860499999999888e+02
1.149560000000000019e-04 4.623725999999999772e+02
1.157530000000000012e-04 4.654790999999999599e+02
1.165560000000000001e-04 4.686064999999999827e+02
1.173649999999999986e-04 4.717538499999999999e+02
1.181789999999999946e-04 4.749221000000000004e+02
1.189990000000000036e-04 4.781102999999999952e+02
1.198249999999999988e-04 4.813193999999999733e+02
1.206560000000000049e-04 4.845503499999999804e+02
1.214929999999999970e-04 4.878021999999999707e+02
1.223359999999999888e-04 4.910749500000000012e+02
1.231840000000000051e-04 4.943695500000000038e+02
1.240389999999999960e-04 4.976859999999999786e+02
1.248990000000000115e-04 5.010252499999999714e+02
1.257660000000000017e-04 5.043872999999999251e+02
1.266379999999999893e-04 5.077711999999999648e+02
1.275170000000000058e-04 5.111778999999999655e+02
1.284009999999999926e-04 5.146083499999999731e+02
1.292920000000000083e-04 5.180615999999999985e+02
1.301890000000000100e-04 5.215385999999999740e+02
1.310919999999999978e-04 5.250384000000000242e+02
1.320009999999999988e-04 5.285628999999998996e+02
1.329170000000000015e-04 5.321092499999999745e+02
1.338389999999999903e-04 5.356802999999999884e+02
1.347680000000000080e-04 5.392750999999999522e+02
1.357030000000000118e-04 5.428945999999999685e+02
1.366440000000000016e-04 5.465368999999999460e+02
1.375919999999999932e-04 5.502038999999999760e+02
1.385459999999999979e-04 5.538955999999999449e+02
1.395079999999999931e-04 5.576119999999999663e+02
1.404750000000000128e-04 5.613531000000000404e+02
1.414499999999999959e-04 5.651188999999999396e+02
1.424309999999999921e-04 5.689094000000000051e+02
1.434189999999999901e-04 5.727246000000000095e+02
1.444139999999999899e-04 5.765654499999999416e+02
1.454159999999999914e-04 5.804319499999999152e+02
1.464249999999999948e-04 5.843240999999999303e+02
1.474400000000000114e-04 5.882428499999999758e+02
1.484629999999999912e-04 5.921862999999999602e+02
1.494930000000000000e-04 5.961572999999999638e+02
1.505300000000000106e-04 6.001539500000000089e+02
1.515739999999999958e-04 6.041771999999999707e+02
1.526259999999999986e-04 6.082279999999999518e+02
1.536850000000000032e-04 6.123053999999999633e+02
1.547510000000000096e-04 6.164103499999998803e+02
1.558239999999999907e-04 6.205437999999999192e+02
1.569049999999999894e-04 6.247038499999999885e+02
1.579940000000000055e-04 6.288933500000000549e+02
1.590899999999999964e-04 6.331104000000000269e+02
1.601940000000000048e-04 6.373568999999999960e+02
1.613049999999999879e-04 6.416328499999999622e+02
1.624239999999999885e-04 6.459382499999999254e+02
1.635510000000000067e-04 6.502730999999999995e+02
1.646849999999999996e-04 6.546383499999999458e+02
1.658279999999999986e-04 6.590339999999999918e+02
1.669779999999999995e-04 6.634600500000000238e+02
1.681359999999999908e-04 6.679155499999999392e+02
1.693029999999999882e-04 6.724023999999999432e+02
1.704769999999999875e-04 6.769187000000000580e+02
1.716599999999999929e-04 6.814644499999999425e+02
1.728509999999999888e-04 6.860406000000000404e+02
1.740500000000000022e-04 6.906461999999999080e+02
1.752570000000000061e-04 6.952812500000000000e+02
1.764729999999999890e-04 6.999457499999999754e+02
1.776969999999999895e-04 7.046396999999999480e+02
1.789299999999999962e-04 7.093630999999999176e+02
1.801709999999999933e-04 7.141178499999999758e+02
1.814209999999999965e-04 7.189039500000000089e+02
1.826800000000000060e-04 7.237214000000000169e+02
1.839470000000000059e-04 7.285711499999999887e+02
1.852230000000000120e-04 7.334541500000000269e+02
1.865079999999999971e-04 7.383694499999999152e+02
1.878019999999999885e-04 7.433198999999999614e+02
1.891050000000000131e-04 7.483035999999999603e+02
1.904160000000000011e-04 7.533224500000000035e+02
1.917370000000000109e-04 7.583764499999999771e+02
1.930669999999999999e-04 7.634636999999999034e+02
1.944070000000000108e-04 7.685860999999999876e+02
1.957550000000000121e-04 7.737427000000000135e+02
1.971130000000000083e-04 7.789344499999999698e+02
1.984809999999999992e-04 7.841594499999999925e+02
1.998579999999999964e-04 7.894195999999999458e+02
2.012439999999999997e-04 7.947129999999999654e+02
2.026399999999999979e-04 8.000415499999999156e+02
2.040459999999999908e-04 8.054052499999999100e+02
2.054609999999999900e-04 8.108031499999999596e+02
2.068869999999999997e-04 8.162380999999999176e+02
2.083219999999999885e-04 8.217082000000000335e+02
2.097669999999999993e-04 8.272162999999999329e+02
2.112220000000000048e-04 8.327604999999999791e+02
2.126879999999999938e-04 8.383426999999999225e+02
2.141629999999999890e-04 8.439638499999999794e+02
2.156489999999999948e-04 8.496239499999999225e+02
2.171449999999999954e-04 8.553229999999999791e+02
2.186509999999999908e-04 8.610600499999999329e+02
2.201679999999999967e-04 8.668369999999999891e+02
2.216949999999999975e-04 8.726519499999999425e+02
2.232330000000000089e-04 8.785048999999999069e+02
2.247820000000000037e-04 8.843967999999998710e+02
2.263409999999999934e-04 8.903276499999999487e+02
2.279109999999999936e-04 8.962955500000000484e+02
2.294920000000000044e-04 9.023024000000000342e+02
2.310839999999999986e-04 9.083462999999999283e+02
2.326870000000000034e-04 9.144300999999999249e+02
2.343020000000000074e-04 9.205518999999999323e+02
2.359270000000000063e-04 9.267136000000000422e+02
2.375640000000000043e-04 9.329171000000000049e+02
2.392120000000000129e-04 9.391614499999999452e+02
2.408710000000000050e-04 9.454475999999999658e+02
2.425419999999999963e-04 9.517764999999999418e+02
2.442249999999999868e-04 9.581509999999999536e+02
2.459189999999999879e-04 9.645634999999999764e+02
2.476250000000000152e-04 9.710329999999999018e+02
2.493430000000000147e-04 9.775404999999999518e+02
2.510720000000000248e-04 9.840860000000000127e+02
2.528140000000000226e-04 9.906884999999998627e+02
2.545679999999999926e-04 9.973289999999998372e+02
2.563339999999999889e-04 1.004016999999999825e+03
2.581120000000000116e-04 1.010743000000000052e+03
2.599030000000000220e-04 1.017516499999999837e+03
2.617060000000000046e-04 1.024327999999999975e+03
2.635210000000000135e-04 1.031196500000000015e+03
2.653490000000000102e-04 1.038093499999999949e+03
2.671899999999999948e-04 1.045047499999999900e+03
2.690440000000000214e-04 1.052039500000000089e+03
2.709100000000000202e-04 1.059078999999999951e+03
2.727890000000000067e-04 1.066165999999999940e+03
2.746819999999999969e-04 1.073290999999999940e+03
2.765870000000000134e-04 1.080472999999999956e+03
2.785059999999999793e-04 1.087702500000000100e+03
2.804379999999999872e-04 1.094979499999999916e+03
2.823829999999999830e-04 1.102303999999999860e+03
2.843419999999999823e-04 1.109685499999999820e+03
2.863149999999999853e-04 1.117105000000000018e+03
2.883009999999999761e-04 1.124581500000000005e+03
2.903010000000000247e-04 1.132105499999999893e+03
2.923150000000000227e-04 1.139686500000000024e+03
2.943430000000000243e-04 1.147315000000000055e+03
2.963849999999999753e-04 1.154990999999999985e+03
2.984409999999999841e-04 1.162723999999999933e+03
3.005109999999999964e-04 1.170504499999999780e+03
3.025959999999999739e-04 1.178341999999999871e+03
3.046950000000000092e-04 1.186227000000000089e+03
3.068090000000000097e-04 1.194168999999999869e+03
3.089370000000000137e-04 1.202158500000000004e+03
3.110799999999999828e-04 1.210204999999999927e+03
3.132380000000000255e-04 1.218298999999999978e+03
3.154109999999999791e-04 1.226450000000000045e+03
3.175990000000000063e-04 1.234658000000000129e+03
3.198019999999999986e-04 1.242913499999999885e+03
3.220210000000000260e-04 1.251216499999999769e+03
3.242550000000000185e-04 1.259576499999999896e+03
3.265039999999999761e-04 1.267993500000000040e+03
3.287690000000000230e-04 1.276467499999999973e+03
3.310499999999999966e-04 1.284998500000000149e+03
3.333470000000000053e-04 1.293576999999999998e+03
3.356589999999999791e-04 1.302221999999999980e+03
3.379880000000000037e-04 1.310923999999999978e+03
3.403319999999999935e-04 1.319682999999999993e+03
3.426929999999999798e-04 1.328499000000000024e+03
3.450710000000000170e-04 1.337381499999999960e+03
3.474640000000000194e-04 1.346320999999999913e+03
3.498749999999999799e-04 1.355326999999999998e+03
3.523019999999999754e-04 1.364389999999999873e+03
3.547460000000000218e-04 1.373509999999999991e+03
3.572070000000000106e-04 1.382696500000000015e+03
3.596849999999999960e-04 1.391930499999999938e+03
3.621799999999999781e-04 1.401240499999999884e+03
3.646920000000000110e-04 1.410597999999999956e+03
3.672220000000000020e-04 1.420021999999999935e+03
3.697700000000000054e-04 1.429502999999999929e+03
3.723350000000000054e-04 1.439040999999999940e+03
3.749180000000000177e-04 1.448645500000000084e+03
3.775189999999999883e-04 1.458316499999999905e+03
3.801380000000000254e-04 1.468044499999999971e+03
3.827750000000000206e-04 1.477838999999999714e+03
3.854299999999999740e-04 1.487699999999999818e+03
3.881040000000000097e-04 1.497617999999999938e+03
3.907960000000000036e-04 1.507611999999999853e+03
3.935070000000000256e-04 1.517672499999999900e+03
3.962370000000000215e-04 1.527799499999999853e+03
3.989859999999999913e-04 1.538002500000000055e+03
4.017539999999999892e-04 1.548262499999999818e+03
4.045410000000000152e-04 1.558598500000000058e+03
4.073470000000000151e-04 1.569000999999999749e+03
4.101730000000000046e-04 1.579469999999999800e+03
4.130180000000000223e-04 1.590005499999999984e+03
4.158839999999999911e-04 1.600616999999999734e+03
4.187689999999999880e-04 1.611294999999999845e+03
4.216739999999999746e-04 1.622039500000000089e+03
4.245990000000000051e-04 1.632850499999999784e+03
4.275440000000000251e-04 1.643727999999999838e+03
4.305099999999999964e-04 1.654681499999999915e+03
4.334969999999999731e-04 1.665711000000000013e+03
4.365039999999999936e-04 1.676806999999999789e+03
4.395320000000000195e-04 1.687978999999999814e+03
4.425809999999999965e-04 1.699217499999999973e+03
4.456519999999999948e-04 1.710531999999999925e+03
4.487429999999999826e-04 1.721931999999999789e+03
4.518559999999999916e-04 1.733398500000000013e+03
4.549910000000000217e-04 1.744940999999999804e+03
4.581470000000000030e-04 1.756559499999999844e+03
4.613250000000000055e-04 1.768263499999999794e+03
4.645259999999999906e-04 1.780033999999999878e+03
4.677479999999999811e-04 1.791889999999999873e+03
4.709930000000000084e-04 1.803821999999999889e+03
4.742600000000000027e-04 1.815829999999999927e+03
4.775499999999999797e-04 1.827913999999999760e+03
4.808629999999999936e-04 1.840083499999999958e+03
4.841989999999999901e-04 1.852319499999999834e+03
4.875580000000000235e-04 1.864650499999999965e+03
4.909400000000000396e-04 1.877047999999999774e+03
4.943459999999999998e-04 1.889540499999999838e+03
4.977749999999999970e-04 1.902099500000000035e+03
5.012280000000000468e-04 1.914753499999999804e+03
5.047059999999999481e-04 1.927483500000000049e+03
5.082069999999999947e-04 1.940289500000000089e+03
5.117319999999999855e-04 1.953190499999999702e+03
5.152820000000000447e-04 1.966167500000000018e+03
5.188569999999999554e-04 1.979230000000000018e+03
5.224560000000000272e-04 1.992377999999999702e+03
5.260809999999999662e-04 2.005620999999999640e+03
5.297299999999999578e-04 2.018939999999999827e+03
5.334050000000000336e-04 2.032344499999999925e+03
5.371049999999999609e-04 2.045834500000000162e+03
5.408309999999999724e-04 2.059419499999999971e+03
5.445829999999999595e-04 2.073089999999999691e+03
5.483610000000000307e-04 2.086855500000000120e+03
5.521649999999999692e-04 2.100706499999999778e+03
5.559949999999999918e-04 2.114643000000000029e+03
5.598520000000000059e-04 2.128674500000000080e+03
5.637360000000000114e-04 2.142791500000000269e+03
5.676470000000000083e-04 2.157003500000000258e+03
5.715849999999999967e-04 2.171310500000000047e+03
5.755499999999999765e-04 2.185702999999999520e+03
5.795429999999999636e-04 2.200190499999999702e+03
5.835630000000000504e-04 2.214773000000000138e+03
5.876110000000000361e-04 2.229450499999999920e+03
5.916880000000000446e-04 2.244213499999999840e+03
5.957920000000000446e-04 2.259071499999999560e+03
5.999249999999999592e-04 2.274033999999999651e+03
6.040870000000000050e-04 2.289081999999999880e+03
6.082779999999999654e-04 2.304234500000000025e+03
6.124979999999999487e-04 2.319481999999999971e+03
6.167469999999999550e-04 2.334824499999999716e+03
6.210249999999999842e-04 2.350271499999999833e+03
6.253330000000000520e-04 2.365813499999999749e+03
6.296710000000000501e-04 2.381460000000000036e+03
6.340389999999999785e-04 2.397210999999999785e+03
6.384379999999999613e-04 2.413056999999999789e+03
6.428669999999999827e-04 2.429016999999999825e+03
6.473260000000000429e-04 2.445072000000000116e+03
6.518169999999999563e-04 2.461222000000000207e+03
6.563390000000000326e-04 2.477485999999999876e+03
6.608919999999999465e-04 2.493844999999999800e+03
6.654770000000000390e-04 2.510317999999999756e+03
6.700929999999999690e-04 2.526885999999999967e+03
6.747419999999999850e-04 2.543558499999999640e+03
6.794219999999999470e-04 2.560344999999999800e+03
6.841360000000000106e-04 2.577226499999999760e+03
6.888820000000000360e-04 2.594222000000000207e+03
6.936610000000000388e-04 2.611322000000000116e+03
6.984730000000000192e-04 2.628536000000000058e+03
7.033179999999999770e-04 2.645854499999999916e+03
7.081970000000000365e-04 2.663286999999999807e+03
7.131099999999999809e-04 2.680833499999999731e+03
7.180570000000000268e-04 2.698493999999999687e+03
7.230379999999999576e-04 2.716258999999999560e+03
7.280540000000000058e-04 2.734147500000000036e+03
7.331049999999999546e-04 2.752140499999999520e+03
7.381900000000000050e-04 2.770256999999999607e+03
7.433109999999999717e-04 2.788487499999999727e+03
7.484679999999999632e-04 2.806822500000000218e+03
7.536599999999999636e-04 2.825280999999999949e+03
7.588879999999999888e-04 2.843862999999999829e+03
7.641529999999999460e-04 2.862549500000000080e+03
7.694540000000000364e-04 2.881349999999999909e+03
7.747919999999999504e-04 2.900273999999999887e+03
7.801659999999999975e-04 2.919321499999999560e+03
7.855790000000000082e-04 2.938482999999999720e+03
7.910280000000000436e-04 2.957768000000000029e+03
7.965160000000000426e-04 2.977166999999999916e+03
8.020409999999999736e-04 2.996689499999999498e+03
8.076049999999999765e-04 3.016344999999999800e+03
8.132080000000000515e-04 3.036114499999999680e+03
8.188489999999999658e-04 3.056016999999999825e+03
8.245299999999999678e-04 3.076033499999999549e+03
8.302490000000000260e-04 3.096182999999999538e+03
8.360089999999999709e-04 3.116465499999999793e+03
8.418079999999999877e-04 3.136862000000000080e+03
8.476479999999999996e-04 3.157400999999999840e+03
8.535290000000000064e-04 3.178054000000000087e+03
8.594499999999999926e-04 3.198839999999999691e+03
8.654119999999999738e-04 3.219758999999999560e+03
8.714149999999999500e-04 3.240801499999999578e+03
8.774600000000000455e-04 3.261976999999999862e+03
8.835470000000000433e-04 3.283275999999999840e+03
8.896769999999999592e-04 3.304717499999999745e+03
8.958489999999999943e-04 3.326282499999999800e+03
9.020630000000000401e-04 3.347980500000000120e+03
9.083210000000000199e-04 3.369820999999999913e+03
9.146220000000000261e-04 3.391784999999999854e+03
9.209669999999999662e-04 3.413891500000000178e+03
9.273559999999999486e-04 3.436130999999999858e+03
9.337889999999999732e-04 3.458512999999999920e+03
9.402669999999999475e-04 3.481027999999999793e+03
9.467899999999999797e-04 3.503685500000000047e+03
9.533579999999999615e-04 3.526485499999999774e+03
9.599710000000000014e-04 3.549418499999999767e+03
9.666310000000000223e-04 3.572493999999999687e+03
9.733370000000000086e-04 3.595721499999999651e+03
9.800889999999999602e-04 3.619081999999999880e+03
9.868880000000000013e-04 3.642585000000000036e+03
9.937340000000000236e-04 3.666239999999999782e+03
1.000629999999999966e-03 3.690037499999999909e+03
1.007569999999999950e-03 3.713977499999999509e+03
1.014560000000000071e-03 3.738069499999999607e+03
1.021599999999999895e-03 3.762304000000000087e+03
1.028679999999999916e-03 3.786681000000000040e+03
1.035820000000000013e-03 3.811210000000000036e+03
1.043010000000000031e-03 3.835891000000000076e+03
1.050240000000000028e-03 3.860714499999999589e+03
1.057530000000000102e-03 3.885680499999999938e+03
1.064859999999999939e-03 3.910807999999999993e+03
1.072250000000000069e-03 3.936077999999999520e+03
1.079689999999999903e-03 3.961490499999999429e+03
1.087180000000000091e-03 3.987064499999999498e+03
1.094719999999999981e-03 4.012790499999999611e+03
1.102310000000000009e-03 4.038668499999999312e+03
1.109959999999999896e-03 4.064708000000000084e+03
1.117659999999999921e-03 4.090899499999999989e+03
1.125420000000000023e-03 4.117252499999999600e+03
1.133220000000000104e-03 4.143766999999999825e+03
1.141080000000000046e-03 4.170442999999999302e+03
1.149000000000000065e-03 4.197280499999999847e+03
1.156970000000000004e-03 4.224288999999999760e+03
1.165000000000000020e-03 4.251458999999999833e+03
1.173079999999999956e-03 4.278780999999999040e+03
1.181219999999999970e-03 4.306273999999999432e+03
1.189409999999999903e-03 4.333928499999999985e+03
1.197659999999999914e-03 4.361734999999999673e+03
1.205970000000000002e-03 4.389712499999999636e+03
1.214339999999999951e-03 4.417841999999999643e+03
1.222760000000000036e-03 4.446132999999999811e+03
1.231239999999999982e-03 4.474595000000000255e+03
1.239780000000000005e-03 4.503208999999999833e+03
1.248380000000000106e-03 4.531984499999999571e+03
1.257040000000000067e-03 4.560940499999999702e+03
1.265760000000000106e-03 4.590048499999999876e+03
1.274549999999999945e-03 4.619336999999999534e+03
1.283389999999999921e-03 4.648796500000000378e+03
1.292289999999999975e-03 4.678426999999999680e+03
1.301260000000000047e-03 4.708237999999999374e+03
1.310280000000000038e-03 4.738220000000000255e+03
1.319370000000000048e-03 4.768382499999999709e+03
1.328519999999999918e-03 4.798725499999999556e+03
1.337740000000000023e-03 4.829248999999999796e+03
1.347019999999999988e-03 4.859952999999999520e+03
1.356369999999999972e-03 4.890846999999999753e+03
1.365770000000000092e-03 4.921911999999999352e+03
1.375249999999999953e-03 4.953166999999999462e+03
1.384789999999999893e-03 4.984602499999999964e+03
1.394400000000000066e-03 5.016227999999999156e+03
1.404070000000000101e-03 5.048033999999999651e+03
1.413809999999999937e-03 5.080029999999999745e+03
1.423620000000000007e-03 5.112206500000000233e+03
1.433489999999999938e-03 5.144573000000000320e+03
1.443440000000000044e-03 5.177110499999999774e+03
1.453450000000000011e-03 5.209837999999999738e+03
1.463529999999999996e-03 5.242736499999999978e+03
1.473689999999999939e-03 5.275815499999999702e+03
1.483909999999999960e-03 5.309074999999999818e+03
1.494199999999999999e-03 5.342505499999999302e+03
1.504569999999999996e-03 5.376116499999999178e+03
1.515010000000000011e-03 5.409917499999999563e+03
1.525520000000000044e-03 5.443898999999999432e+03
1.536100000000000096e-03 5.478070499999999811e+03
1.546760000000000105e-03 5.512431999999999789e+03
1.557489999999999916e-03 5.546992999999999483e+03
1.568289999999999962e-03 5.581762999999999920e+03
1.579169999999999966e-03 5.616732500000000073e+03
1.590119999999999988e-03 5.651911000000000058e+03
1.601159999999999910e-03 5.687298499999999876e+03
1.612259999999999908e-03 5.722895000000000437e+03
1.623450000000000023e-03 5.758700499999999920e+03
1.634709999999999939e-03 5.794714999999999236e+03
1.646050000000000030e-03 5.830919499999999971e+03
1.657470000000000080e-03 5.867323499999999513e+03
1.668970000000000089e-03 5.903926999999999680e+03
1.680539999999999898e-03 5.940729999999999563e+03
1.692200000000000041e-03 5.977713499999999840e+03
1.703939999999999925e-03 6.014886999999999716e+03
1.715759999999999985e-03 6.052240999999999076e+03
1.727669999999999944e-03 6.089794499999999971e+03
1.739649999999999920e-03 6.127537999999999556e+03
1.751720000000000013e-03 6.165490499999999884e+03
1.763870000000000065e-03 6.203632999999999811e+03
1.776110000000000015e-03 6.241984499999999571e+03
1.788429999999999924e-03 6.280545000000000073e+03
1.800830000000000009e-03 6.319323999999999614e+03
1.813329999999999933e-03 6.358311999999999898e+03
1.825910000000000033e-03 6.397527999999999338e+03
1.838570000000000091e-03 6.436952999999999520e+03
1.851329999999999990e-03 6.476596499999999651e+03
1.864170000000000063e-03 6.516458499999999731e+03
1.877100000000000036e-03 6.556538999999999760e+03
1.890119999999999908e-03 6.596819000000000415e+03
1.903240000000000053e-03 6.637317499999999200e+03
1.916439999999999940e-03 6.678024999999999636e+03
1.929729999999999944e-03 6.718941499999998996e+03
1.943120000000000003e-03 6.760057499999999891e+03
1.956600000000000179e-03 6.801382499999999709e+03
1.970169999999999821e-03 6.842907000000000153e+03
1.983840000000000169e-03 6.884640499999999520e+03
1.997599999999999983e-03 6.926592499999999745e+03
2.011460000000000071e-03 6.968753499999999804e+03
2.025410000000000058e-03 7.011132999999999811e+03
2.039469999999999825e-03 7.053730999999998858e+03
2.053609999999999984e-03 7.096537999999999556e+03
2.067859999999999924e-03 7.139582500000000437e+03
2.082200000000000197e-03 7.182845500000000357e+03
2.096649999999999816e-03 7.226326999999999316e+03
2.111190000000000202e-03 7.270036500000000160e+03
2.125839999999999935e-03 7.313974000000000160e+03
2.140589999999999941e-03 7.358139499999999316e+03
2.155439999999999787e-03 7.402533000000000357e+03
2.170389999999999906e-03 7.447145000000000437e+03
2.185449999999999806e-03 7.491984999999999673e+03
2.200609999999999979e-03 7.537043499999998858e+03
2.215869999999999992e-03 7.582339499999999134e+03
2.231239999999999786e-03 7.627853999999999360e+03
2.246719999999999794e-03 7.673596499999999651e+03
2.262310000000000015e-03 7.719557499999999891e+03
2.278000000000000077e-03 7.765746500000000196e+03
2.293809999999999859e-03 7.812163499999999658e+03
2.309719999999999916e-03 7.858808500000000095e+03
2.325740000000000186e-03 7.905671999999999571e+03
2.341880000000000177e-03 7.952763499999999112e+03
2.358120000000000008e-03 8.000073499999998603e+03
2.374479999999999993e-03 8.047621000000000095e+03
2.390950000000000193e-03 8.095377500000000509e+03
2.407540000000000114e-03 8.143371499999999287e+03
2.424239999999999815e-03 8.191583999999998923e+03
2.441060000000000105e-03 8.240014999999999418e+03
2.457990000000000175e-03 8.288683499999999185e+03
2.475039999999999966e-03 8.337570499999999811e+03
2.492209999999999911e-03 8.386694999999999709e+03
2.509500000000000012e-03 8.436038000000000466e+03
2.526909999999999833e-03 8.485608999999998559e+03
2.544439999999999810e-03 8.535407999999999447e+03
2.562089999999999940e-03 8.585434999999999491e+03
2.579859999999999792e-03 8.635690000000000509e+03
2.597760000000000173e-03 8.686182500000000800e+03
2.615779999999999841e-03 8.736903000000000247e+03
2.633930000000000039e-03 8.787842000000000553e+03
2.652199999999999957e-03 8.839028000000000247e+03
2.670599999999999970e-03 8.890432500000000800e+03
2.689130000000000079e-03 8.942083999999998923e+03
2.707779999999999909e-03 8.993953999999999724e+03
2.726559999999999834e-03 9.046061499999999796e+03
2.745479999999999796e-03 9.098406499999999141e+03
2.764529999999999852e-03 9.150979499999999462e+03
2.783700000000000063e-03 9.203780500000000757e+03
2.803009999999999877e-03 9.256809499999999389e+03
2.822460000000000160e-03 9.310066499999998996e+03
2.842040000000000104e-03 9.363551499999999578e+03
2.861750000000000144e-03 9.417264499999999316e+03
2.881610000000000161e-03 9.471195999999999913e+03
2.901599999999999839e-03 9.525364999999999782e+03
2.921729999999999987e-03 9.579704999999999927e+03
2.941989999999999796e-03 9.634329999999999927e+03
2.962400000000000016e-03 9.689145000000000437e+03
2.982949999999999838e-03 9.744244999999998981e+03
3.003650000000000070e-03 9.799534999999998035e+03
3.024479999999999964e-03 9.855014999999999418e+03
3.045470000000000208e-03 9.910779999999998836e+03
3.066590000000000114e-03 9.966734999999998763e+03
3.087869999999999938e-03 1.002287999999999920e+04
3.109289999999999797e-03 1.007930999999999949e+04
3.130860000000000067e-03 1.013602499999999964e+04
3.152579999999999879e-03 1.019283499999999913e+04
3.174450000000000102e-03 1.025002499999999964e+04
3.196469999999999867e-03 1.030730999999999949e+04
3.218640000000000043e-03 1.036487999999999920e+04
3.240970000000000135e-03 1.042273499999999876e+04
3.263450000000000205e-03 1.048068499999999949e+04
3.286090000000000191e-03 1.053892000000000007e+04
3.308890000000000095e-03 1.059744000000000051e+04
3.331839999999999975e-03 1.065605499999999847e+04
3.354960000000000147e-03 1.071495499999999993e+04
3.378229999999999861e-03 1.077404500000000007e+04
3.401669999999999867e-03 1.083342000000000007e+04
3.425259999999999850e-03 1.089298499999999876e+04
3.449020000000000124e-03 1.095273999999999978e+04
3.472949999999999822e-03 1.101268499999999949e+04
3.497039999999999871e-03 1.107291500000000087e+04
3.521300000000000211e-03 1.113333499999999913e+04
3.545729999999999976e-03 1.119394499999999971e+04
3.570330000000000031e-03 1.125484000000000015e+04
3.595099999999999945e-03 1.131582999999999993e+04
3.620040000000000150e-03 1.137719999999999891e+04
3.645150000000000213e-03 1.143866500000000087e+04
3.670440000000000074e-03 1.150031999999999971e+04
3.695899999999999793e-03 1.156225999999999840e+04
3.721540000000000178e-03 1.162438999999999942e+04
3.747349999999999987e-03 1.168670999999999913e+04
3.773349999999999968e-03 1.174921999999999935e+04
3.799530000000000182e-03 1.181192000000000007e+04
3.825879999999999819e-03 1.187490499999999884e+04
3.852420000000000063e-03 1.193798499999999876e+04
3.879150000000000046e-03 1.200134999999999854e+04
3.906059999999999827e-03 1.206480999999999949e+04
3.933159999999999781e-03 1.212855499999999847e+04
3.960439999999999967e-03 1.219248999999999978e+04
3.987919999999999833e-03 1.225661499999999978e+04
4.015580000000000364e-03 1.232092999999999847e+04
4.043439999999999708e-03 1.238552999999999884e+04
4.071489999999999658e-03 1.245022499999999854e+04
4.099730000000000214e-03 1.251520499999999993e+04
4.128169999999999583e-03 1.258027999999999884e+04
