# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 1.649122185362457913e+03 2.600000000000000000e+01
6.013017737617095543e-02 4.027441849118633399e+03 7.200000000000000000e+01
8.418151618618714693e-02 4.317582641258504736e+02 1.520000000000000000e+02
1.087367500886957938e-01 5.077521525674659415e+02 2.340000000000000000e+02
1.343722219507281490e-01 3.276574950838614768e+02 4.160000000000000000e+02
1.587124844392140688e-01 3.596986992246798991e+02 4.800000000000000000e+02
1.829253236177555419e-01 2.126419813239886878e+02 7.220000000000000000e+02
2.074764920249410893e-01 1.822102034733751736e+02 8.740000000000000000e+02
2.323188502694161217e-01 1.450134389190498325e+02 1.162000000000000000e+03
2.568837897152542737e-01 1.161956754332589696e+02 1.358000000000000000e+03
2.811677721420339782e-01 1.171674658088413992e+02 1.632000000000000000e+03
3.062790434346451818e-01 8.262230703469174387e+01 2.036000000000000000e+03
3.313311990205343727e-01 8.587955924791909013e+01 2.310000000000000000e+03
3.554505676832757644e-01 6.855084328727036791e+01 2.528000000000000000e+03
3.797409759428852505e-01 6.128605439431438384e+01 3.068000000000000000e+03
4.042043237165472980e-01 5.589706659086135687e+01 3.306000000000000000e+03
4.287673421450296507e-01 4.939546048711233794e+01 3.934000000000000000e+03
4.534562801006977173e-01 3.961255961077852561e+01 4.266000000000000000e+03
4.780738444491431371e-01 3.985941430379686778e+01 4.794000000000000000e+03
5.026630068413446839e-01 3.450934237479744837e+01 5.270000000000000000e+03
5.271487706313333632e-01 3.232356422506698124e+01 5.754000000000000000e+03
5.515550784249925176e-01 2.806559449557294883e+01 6.344000000000000000e+03
5.762450688919315001e-01 2.847137034965407665e+01 7.014000000000000000e+03
6.007380805735611506e-01 2.482086345708015784e+01 7.364000000000000000e+03
6.253672373831143938e-01 2.341671405333316258e+01 8.402000000000000000e+03
6.501755823830386305e-01 2.172294214529676992e+01 8.738000000000000000e+03
6.747760941225345865e-01 2.015039030499067962e+01 9.670000000000000000e+03
6.991949513373587610e-01 1.940133533753967754e+01 9.880000000000000000e+03
7.236228637511089579e-01 1.732189140530764249e+01 1.113000000000000000e+04
7.480317977018523523e-01 1.612902640381272334e+01 1.140000000000000000e+04
7.726576112572679511e-01 1.566562584895768850e+01 1.272200000000000000e+04
7.973030407408827624e-01 1.434033857983938987e+01 1.317000000000000000e+04
8.219050394031606199e-01 1.354543330470147566e+01 1.418600000000000000e+04
8.465029529859586788e-01 1.228332259485565103e+01 1.495800000000000000e+04
8.710314617807571880e-01 1.197207685185883008e+01 1.580200000000000000e+04
8.955964540390221051e-01 1.138754516531475325e+01 1.674600000000000000e+04
9.200327912485964932e-01 1.062159443635147227e+01 1.753400000000000000e+04
9.445818830773816677e-01 1.031961751212147860e+01 1.869000000000000000e+04
9.691428403852909712e-01 9.726382207992331885e+00 1.958600000000000000e+04
9.936398339652569023e-01 9.250163959074894748e+00 2.052400000000000000e+04
1.018176782820507942e+00 8.836535809778151673e+00 2.165200000000000000e+04
1.042766853365621582e+00 8.383725994028013773e+00 2.276000000000000000e+04
1.067432079366278153e+00 8.074375020525105029e+00 2.389200000000000000e+04
1.092007825972616253e+00 7.530252291986487378e+00 2.485400000000000000e+04
1.116555949281071269e+00 7.342318340353013895e+00 2.604000000000000000e+04
1.140969998657552109e+00 6.922412069399657142e+00 2.680400000000000000e+04
1.165412799157594437e+00 6.722950290365419690e+00 2.850000000000000000e+04
1.190057268598827767e+00 6.339388159631181630e+00 2.956400000000000000e+04
1.214617866389426926e+00 6.190086621372517861e+00 3.083400000000000000e+04
1.239153515017866303e+00 5.895678365411574973e+00 3.189000000000000000e+04
1.263794672254038076e+00 5.602103614696376077e+00 3.376600000000000000e+04
1.288426493777925508e+00 5.326679588509991348e+00 3.446400000000000000e+04
1.313029045166066222e+00 5.279781297581219057e+00 3.622000000000000000e+04
