# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 1.931266591103661312e+03 2.600000000000000000e+01
6.013017737617095543e-02 5.068446084426633206e+03 7.200000000000000000e+01
8.418151618618714693e-02 3.283494340135690095e+02 1.520000000000000000e+02
1.087367500886957938e-01 6.552796118625302597e+02 2.340000000000000000e+02
1.343722219507281490e-01 3.434495907958148564e+02 4.160000000000000000e+02
1.587124844392140688e-01 4.809481150051937561e+02 4.800000000000000000e+02
1.829253236177555419e-01 2.352928089567646737e+02 7.220000000000000000e+02
2.074764920249410893e-01 2.177382179396755078e+02 8.740000000000000000e+02
2.323188502694161217e-01 1.717703846609882135e+02 1.162000000000000000e+03
2.568837897152542737e-01 1.310596961675014995e+02 1.358000000000000000e+03
2.811677721420339782e-01 1.379750505894162131e+02 1.632000000000000000e+03
3.062790434346451818e-01 8.931574408805121834e+01 2.036000000000000000e+03
3.313311990205343727e-01 1.004824656910430889e+02 2.310000000000000000e+03
3.554505676832757644e-01 8.290448355652338819e+01 2.528000000000000000e+03
3.797409759428852505e-01 7.077121375391254787e+01 3.068000000000000000e+03
4.042043237165472980e-01 6.841052999736584184e+01 3.306000000000000000e+03
4.287673421450296507e-01 5.905576784463976736e+01 3.934000000000000000e+03
4.534562801006977173e-01 4.731858102945594169e+01 4.266000000000000000e+03
4.780738444491431371e-01 4.661873383635922607e+01 4.794000000000000000e+03
5.026630068413446839e-01 4.107088917724262700e+01 5.270000000000000000e+03
5.271487706313333632e-01 3.932194589407325225e+01 5.754000000000000000e+03
5.515550784249925176e-01 3.436520222744264430e+01 6.344000000000000000e+03
5.762450688919315001e-01 3.479170984130058031e+01 7.014000000000000000e+03
6.007380805735611506e-01 3.014018152607079770e+01 7.364000000000000000e+03
6.253672373831143938e-01 2.901201092687018956e+01 8.402000000000000000e+03
6.501755823830386305e-01 2.648118470579922246e+01 8.738000000000000000e+03
6.747760941225345865e-01 2.411592002497389231e+01 9.670000000000000000e+03
6.991949513373587610e-01 2.380228255658968095e+01 9.880000000000000000e+03
7.236228637511089579e-01 2.094665582767344958e+01 1.113000000000000000e+04
7.480317977018523523e-01 1.974312285233737541e+01 1.140000000000000000e+04
7.726576112572679511e-01 1.971570390854325083e+01 1.272200000000000000e+04
7.973030407408827624e-01 1.726461347341562558e+01 1.317000000000000000e+04
8.219050394031606199e-01 1.681104367905040675e+01 1.418600000000000000e+04
8.465029529859586788e-01 1.505274449329923492e+01 1.495800000000000000e+04
8.710314617807571880e-01 1.470773188173380674e+01 1.580200000000000000e+04
8.955964540390221051e-01 1.406316026362753924e+01 1.674600000000000000e+04
