# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 7.470582523808391670e+03 2.600000000000000000e+01
6.013017737617095543e-02 4.486311333492193626e+03 7.200000000000000000e+01
8.418151618618714693e-02 2.954343113549570262e+03 1.520000000000000000e+02
1.087367500886957938e-01 2.011665247786938380e+03 2.340000000000000000e+02
1.343722219507281490e-01 1.656647588224743686e+03 4.160000000000000000e+02
1.587124844392140688e-01 1.213951527197727955e+03 4.800000000000000000e+02
1.829253236177555419e-01 9.519171102796892683e+02 7.220000000000000000e+02
2.074764920249410893e-01 7.965339203843026326e+02 8.740000000000000000e+02
2.323188502694161217e-01 6.940461336436093234e+02 1.162000000000000000e+03
2.568837897152542737e-01 5.387228251758043598e+02 1.358000000000000000e+03
2.811677721420339782e-01 4.904366373671296628e+02 1.632000000000000000e+03
3.062790434346451818e-01 4.211041174074681521e+02 2.036000000000000000e+03
3.313311990205343727e-01 3.865976611960076639e+02 2.310000000000000000e+03
3.554505676832757644e-01 3.228957902455949238e+02 2.528000000000000000e+03
3.797409759428852505e-01 2.879667758933677533e+02 3.068000000000000000e+03
4.042043237165472980e-01 2.718032501540212138e+02 3.306000000000000000e+03
4.287673421450296507e-01 2.422684847306653353e+02 3.934000000000000000e+03
4.534562801006977173e-01 2.141141429491713097e+02 4.266000000000000000e+03
4.780738444491431371e-01 2.016355801072602105e+02 4.794000000000000000e+03
5.026630068413446839e-01 1.856535394422005254e+02 5.270000000000000000e+03
5.271487706313333632e-01 1.740850384416137331e+02 5.754000000000000000e+03
5.515550784249925176e-01 1.600058014941697309e+02 6.344000000000000000e+03
5.762450688919315001e-01 1.552381908065616472e+02 7.014000000000000000e+03
6.007380805735611506e-01 1.368367827033829940e+02 7.364000000000000000e+03
6.253672373831143938e-01 1.326534905405353868e+02 8.402000000000000000e+03
6.501755823830386305e-01 1.234112536782079843e+02 8.738000000000000000e+03
6.747760941225345865e-01 1.187996787876727893e+02 9.670000000000000000e+03
6.991949513373587610e-01 1.119740890351028924e+02 9.880000000000000000e+03
7.236228637511089579e-01 1.057468612313417680e+02 1.113000000000000000e+04
7.480317977018523523e-01 1.002892236217499118e+02 1.140000000000000000e+04
7.726576112572679511e-01 9.643948637583592642e+01 1.272200000000000000e+04
7.973030407408827624e-01 9.134417987164168551e+01 1.317000000000000000e+04
8.219050394031606199e-01 8.744099577555132896e+01 1.418600000000000000e+04
8.465029529859586788e-01 8.139301446288313002e+01 1.495800000000000000e+04
8.710314617807571880e-01 8.100189419790476109e+01 1.580200000000000000e+04
8.955964540390221051e-01 7.489021465501984665e+01 1.674600000000000000e+04
9.200327912485964932e-01 7.357308751014375048e+01 1.753400000000000000e+04
9.445818830773816677e-01 7.005940447009123773e+01 1.869000000000000000e+04
9.691428403852909712e-01 6.754169851859528251e+01 1.958600000000000000e+04
9.936398339652569023e-01 6.615505142809831796e+01 2.052400000000000000e+04
1.018176782820507942e+00 6.390465257161625345e+01 2.165200000000000000e+04
1.042766853365621582e+00 6.229084790022565699e+01 2.276000000000000000e+04
1.067432079366278153e+00 5.948251710647070212e+01 2.389200000000000000e+04
1.092007825972616253e+00 5.677889597474106154e+01 2.485400000000000000e+04
1.116555949281071269e+00 5.602733326389382285e+01 2.604000000000000000e+04
1.140969998657552109e+00 5.428095270331219524e+01 2.680400000000000000e+04
1.165412799157594437e+00 5.236807475110956744e+01 2.850000000000000000e+04
1.190057268598827767e+00 5.037024823643835703e+01 2.956400000000000000e+04
1.214617866389426926e+00 4.894251481083713173e+01 3.083400000000000000e+04
1.239153515017866303e+00 4.782549810616297492e+01 3.189000000000000000e+04
1.263794672254038076e+00 4.590826582743134310e+01 3.376600000000000000e+04
1.288426493777925508e+00 4.497886628930873343e+01 3.446400000000000000e+04
1.313029045166066222e+00 4.410607983167405166e+01 3.622000000000000000e+04
1.337417753268757670e+00 4.326835709255745854e+01 3.667000000000000000e+04
1.361925448145902662e+00 4.257161896394273271e+01 3.911400000000000000e+04
1.386503814700803305e+00 4.082990180822299209e+01 3.989800000000000000e+04
1.410925965910736268e+00 4.061715525535835525e+01 4.126400000000000000e+04
1.435480380696713132e+00 3.914598578468373802e+01 4.332000000000000000e+04
1.460033395611762819e+00 3.822143462920215740e+01 4.418400000000000000e+04
1.484681614846454778e+00 3.767601527855536148e+01 4.654800000000000000e+04
1.509254924902153627e+00 3.652601672268669830e+01 4.719800000000000000e+04
1.533680946131934064e+00 3.590823912905173643e+01 4.880200000000000000e+04
1.558325242020618395e+00 3.531918724021557665e+01 5.141800000000000000e+04
1.582898818657196172e+00 3.449094360955852068e+01 5.158800000000000000e+04
1.607456402752097668e+00 3.345737024622091838e+01 5.464400000000000000e+04
1.631994660923775875e+00 3.300831301809057550e+01 5.484200000000000000e+04
1.656426602680801441e+00 3.221633545360064232e+01 5.733800000000000000e+04
1.681030763944247663e+00 3.167535019324407131e+01 5.921400000000000000e+04
1.705626778692082679e+00 3.109398902655477670e+01 6.064200000000000000e+04
1.730101932693856259e+00 3.046711443400281283e+01 6.220200000000000000e+04
1.754558260322716334e+00 3.002936557383647198e+01 6.399000000000000000e+04
1.779072581939174391e+00 2.952539797133955091e+01 6.596200000000000000e+04
1.803774998375834437e+00 2.897203683402544172e+01 6.893000000000000000e+04
1.828415224475618661e+00 2.886016026750887065e+01 6.921800000000000000e+04
1.852957785002211422e+00 2.819717865199584850e+01 7.208600000000000000e+04
1.877516303117015672e+00 2.762797613908170646e+01 7.321600000000000000e+04
1.902003194583360202e+00 2.725906450555196869e+01 7.536400000000000000e+04
1.926459206259836909e+00 2.668267393708861590e+01 7.714200000000000000e+04
1.950979244101561871e+00 2.604736167412625747e+01 7.932200000000000000e+04
1.975457770288180148e+00 2.584102976512961902e+01 8.112200000000000000e+04
1.999996309013334805e+00 2.555751614526328908e+01 8.374000000000000000e+04
2.024695913452227547e+00 2.504384820900384412e+01 8.622800000000000000e+04
2.049270495590969521e+00 2.474994396411317155e+01 8.724200000000000000e+04
2.073767679346899317e+00 2.447157652608739653e+01 8.950400000000000000e+04
2.098324428534850128e+00 2.372579102513091698e+01 9.236600000000000000e+04
2.122935889074646809e+00 2.366034093281014705e+01 9.390800000000000000e+04
2.147465173093049629e+00 2.327013467322803209e+01 9.622600000000000000e+04
2.171851386770913273e+00 2.305047023872208101e+01 9.717200000000000000e+04
2.196429360365885319e+00 2.262984103845403183e+01 1.019960000000000000e+05
2.221105043850578831e+00 2.215208751136731991e+01 1.028340000000000000e+05
2.245633118720809840e+00 2.192416988981248593e+01 1.049360000000000000e+05
2.270148613403661475e+00 2.148465326516912199e+01 1.076640000000000000e+05
2.294696009023289740e+00 2.126104908857913145e+01 1.097300000000000000e+05
2.319241441457444708e+00 2.110617812711037189e+01 1.122420000000000000e+05
2.343770146594723602e+00 2.082465197403103829e+01 1.145480000000000000e+05
2.368234709664871041e+00 2.047526757275777953e+01 1.162040000000000000e+05
2.392776617152194252e+00 2.000635037553325546e+01 1.202100000000000000e+05
2.417436309943946426e+00 1.978066148757507037e+01 1.222240000000000000e+05
2.441964092100820327e+00 1.971252560712831325e+01 1.240000000000000000e+05
2.466420201333919149e+00 1.941871904290216477e+01 1.264900000000000000e+05
2.491026169981223948e+00 1.914974357739024313e+01 1.302980000000000000e+05
2.515591102978649296e+00 1.893693915057242450e+01 1.315160000000000000e+05
2.540133082400877651e+00 1.873946046396434184e+01 1.350280000000000000e+05
2.564697215405975061e+00 1.851958217580846267e+01 1.370340000000000000e+05
2.589228454518015088e+00 1.815557264649565994e+01 1.399400000000000000e+05
2.613757183180440702e+00 1.808351820715100544e+01 1.420440000000000000e+05
2.638313502207512595e+00 1.777015057305695933e+01 1.460980000000000000e+05
2.662834301341306720e+00 1.768460761376348955e+01 1.466160000000000000e+05
2.687347884782291363e+00 1.749828367409409680e+01 1.516080000000000000e+05
2.711870266169386756e+00 1.721266262998835828e+01 1.521540000000000000e+05
2.736410240969383345e+00 1.698073397052016276e+01 1.573620000000000000e+05
2.760989340439442330e+00 1.673143337313716827e+01 1.585880000000000000e+05
2.785558473191997120e+00 1.656260664553395756e+01 1.622680000000000000e+05
2.810141778825738346e+00 1.631120787391098048e+01 1.650500000000000000e+05
2.834718102903821535e+00 1.621740251672303756e+01 1.677360000000000000e+05
2.859242120224363859e+00 1.598497063721046096e+01 1.702080000000000000e+05
2.883795674146918397e+00 1.578513881561305077e+01 1.739060000000000000e+05
2.908310367032441501e+00 1.560783661762341978e+01 1.755300000000000000e+05
2.932762648979863496e+00 1.536376074140498815e+01 1.792520000000000000e+05
2.957354671686772463e+00 1.525741923103840847e+01 1.830680000000000000e+05
2.981929099202057287e+00 1.504161560204277137e+01 1.854820000000000000e+05
3.006447522980065568e+00 1.491640724285435837e+01 1.880620000000000000e+05
3.031021325283102197e+00 1.485314216717895697e+01 1.926420000000000000e+05
