# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 3.246874695619024806e+03 2.600000000000000000e+01
6.013017737617095543e-02 2.020460418497457113e+03 7.200000000000000000e+01
8.418151618618714693e-02 1.349842571894501361e+03 1.520000000000000000e+02
1.087367500886957938e-01 8.845167493382008388e+02 2.340000000000000000e+02
1.343722219507281490e-01 7.242146133560432872e+02 4.160000000000000000e+02
1.587124844392140688e-01 5.163999213899739971e+02 4.800000000000000000e+02
1.829253236177555419e-01 4.137793393592187954e+02 7.220000000000000000e+02
2.074764920249410893e-01 3.340288181776690521e+02 8.740000000000000000e+02
2.323188502694161217e-01 2.768785803543711381e+02 1.162000000000000000e+03
2.568837897152542737e-01 2.281865763095333932e+02 1.358000000000000000e+03
2.811677721420339782e-01 2.004819923619471069e+02 1.632000000000000000e+03
3.062790434346451818e-01 1.653779960441581238e+02 2.036000000000000000e+03
3.313311990205343727e-01 1.500472951501395755e+02 2.310000000000000000e+03
3.554505676832757644e-01 1.252734783352850485e+02 2.528000000000000000e+03
3.797409759428852505e-01 1.119144797210552440e+02 3.068000000000000000e+03
4.042043237165472980e-01 1.009973423883439665e+02 3.306000000000000000e+03
4.287673421450296507e-01 8.933240229197208748e+01 3.934000000000000000e+03
4.534562801006977173e-01 7.857500926836820554e+01 4.266000000000000000e+03
4.780738444491431371e-01 7.202643576250974888e+01 4.794000000000000000e+03
5.026630068413446839e-01 6.599622231822425533e+01 5.270000000000000000e+03
5.271487706313333632e-01 5.972025595045803215e+01 5.754000000000000000e+03
5.515550784249925176e-01 5.496811810035185175e+01 6.344000000000000000e+03
5.762450688919315001e-01 5.237785709921133304e+01 7.014000000000000000e+03
6.007380805735611506e-01 4.592902414735622330e+01 7.364000000000000000e+03
6.253672373831143938e-01 4.356127555677053920e+01 8.402000000000000000e+03
6.501755823830386305e-01 3.988696226849466342e+01 8.738000000000000000e+03
6.747760941225345865e-01 3.795690144295451063e+01 9.670000000000000000e+03
6.991949513373587610e-01 3.545240216781731135e+01 9.880000000000000000e+03
7.236228637511089579e-01 3.302010468981718105e+01 1.113000000000000000e+04
7.480317977018523523e-01 3.072879520203736803e+01 1.140000000000000000e+04
7.726576112572679511e-01 2.914638412032618930e+01 1.272200000000000000e+04
7.973030407408827624e-01 2.725189408210996689e+01 1.317000000000000000e+04
8.219050394031606199e-01 2.553169060278644409e+01 1.418600000000000000e+04
8.465029529859586788e-01 2.399007316649946375e+01 1.495800000000000000e+04
8.710314617807571880e-01 2.351726081833507465e+01 1.580200000000000000e+04
8.955964540390221051e-01 2.131328281491903809e+01 1.674600000000000000e+04
9.200327912485964932e-01 2.071879142600019108e+01 1.753400000000000000e+04
9.445818830773816677e-01 1.956857938172535682e+01 1.869000000000000000e+04
9.691428403852909712e-01 1.861608724434044504e+01 1.958600000000000000e+04
9.936398339652569023e-01 1.798007384684448340e+01 2.052400000000000000e+04
1.018176782820507942e+00 1.721615722818076932e+01 2.165200000000000000e+04
1.042766853365621582e+00 1.635510335720517716e+01 2.276000000000000000e+04
1.067432079366278153e+00 1.557418329605716423e+01 2.389200000000000000e+04
1.092007825972616253e+00 1.482183263739331380e+01 2.485400000000000000e+04
1.116555949281071269e+00 1.444148429786416443e+01 2.604000000000000000e+04
1.140969998657552109e+00 1.381805822362837155e+01 2.680400000000000000e+04
1.165412799157594437e+00 1.313478687180194804e+01 2.850000000000000000e+04
1.190057268598827767e+00 1.258355937961972870e+01 2.956400000000000000e+04
1.214617866389426926e+00 1.218525588719657193e+01 3.083400000000000000e+04
1.239153515017866303e+00 1.172427370548105507e+01 3.189000000000000000e+04
1.263794672254038076e+00 1.120881681168552291e+01 3.376600000000000000e+04
1.288426493777925508e+00 1.072445666511776352e+01 3.446400000000000000e+04
1.313029045166066222e+00 1.050329126255388701e+01 3.622000000000000000e+04
1.337417753268757670e+00 1.009180591933875171e+01 3.667000000000000000e+04
