# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.691056022563805813e-03 3.627615959753997686e+03 2.600000000000000000e+01
1.503254434404273886e-02 4.430058559109220369e+03 7.200000000000000000e+01
2.104537904654678673e-02 4.222576269520737696e+03 1.520000000000000000e+02
2.718418752217394846e-02 3.765981591043810113e+03 2.340000000000000000e+02
3.359305548768203725e-02 3.203444327857618191e+03 4.160000000000000000e+02
3.967812110980351720e-02 2.718439750865282349e+03 4.800000000000000000e+02
4.573133090443888549e-02 2.393858206212617461e+03 7.220000000000000000e+02
5.186912300623527233e-02 2.123622061349744854e+03 8.740000000000000000e+02
5.807971256735403043e-02 1.984711064207455820e+03 1.162000000000000000e+03
6.422094742881356844e-02 1.838014690143965254e+03 1.358000000000000000e+03
7.029194303550849454e-02 1.735504229272654356e+03 1.632000000000000000e+03
7.656976085866129544e-02 1.552104739963078828e+03 2.036000000000000000e+03
8.283279975513359317e-02 1.392345869571006460e+03 2.310000000000000000e+03
8.886264192081894109e-02 1.213149299612840878e+03 2.528000000000000000e+03
9.493524398572131262e-02 1.075687320485947794e+03 3.068000000000000000e+03
1.010510809291368245e-01 9.653707903995604056e+02 3.306000000000000000e+03
1.071918355362574127e-01 8.847656301343400855e+02 3.934000000000000000e+03
1.133640700251744293e-01 8.268822406740844144e+02 4.266000000000000000e+03
1.195184611122857843e-01 7.847579569520130462e+02 4.794000000000000000e+03
1.256657517103361710e-01 7.578184337581226373e+02 5.270000000000000000e+03
1.317871926578333408e-01 7.127778138536818915e+02 5.754000000000000000e+03
1.378887696062481294e-01 6.639724633156432674e+02 6.344000000000000000e+03
1.440612672229828750e-01 6.182987950367898975e+02 7.014000000000000000e+03
1.501845201433902877e-01 5.613081875926309294e+02 7.364000000000000000e+03
1.563418093457785985e-01 5.168907952189789512e+02 8.402000000000000000e+03
1.625438955957596576e-01 4.765112262609791856e+02 8.738000000000000000e+03
1.686940235306336466e-01 4.525748403495476282e+02 9.670000000000000000e+03
1.747987378343396903e-01 4.253707122991581286e+02 9.880000000000000000e+03
1.809057159377772395e-01 4.073362538517425264e+02 1.113000000000000000e+04
1.870079494254630881e-01 3.916997772982297761e+02 1.140000000000000000e+04
1.931644028143169878e-01 3.821229609254830848e+02 1.272200000000000000e+04
1.993257601852206906e-01 3.585576949143678576e+02 1.317000000000000000e+04
2.054762598507901550e-01 3.352990906127510016e+02 1.418600000000000000e+04
2.116257382464896697e-01 3.192166829103587702e+02 1.495800000000000000e+04
2.177578654451892970e-01 2.999945241724884113e+02 1.580200000000000000e+04
2.238991135097555263e-01 2.768074911976942190e+02 1.674600000000000000e+04
2.300081978121491233e-01 2.687250675973399439e+02 1.753400000000000000e+04
2.361454707693454169e-01 2.567016119320065286e+02 1.869000000000000000e+04
2.422857100963227428e-01 2.437425502429491928e+02 1.958600000000000000e+04
2.484099584913142256e-01 2.384397492616827776e+02 2.052400000000000000e+04
2.545441957051269855e-01 2.303840590389125396e+02 2.165200000000000000e+04
2.606917133414053955e-01 2.195093773364671392e+02 2.276000000000000000e+04
2.668580198415695381e-01 2.098520454745614927e+02 2.389200000000000000e+04
2.730019564931540632e-01 2.005987153842807516e+02 2.485400000000000000e+04
2.791389873202678173e-01 1.933487511114999506e+02 2.604000000000000000e+04
2.852424996643880273e-01 1.861077493923379507e+02 2.680400000000000000e+04
2.913531997893986092e-01 1.758930429475234405e+02 2.850000000000000000e+04
2.975143171497069416e-01 1.690093221687362757e+02 2.956400000000000000e+04
3.036544665973567314e-01 1.632877057194966994e+02 3.083400000000000000e+04
3.097883787544665757e-01 1.585169106768298946e+02 3.189000000000000000e+04
3.159486680635095190e-01 1.532267768311887721e+02 3.376600000000000000e+04
3.221066234444813769e-01 1.485501558832565934e+02 3.446400000000000000e+04
3.282572612915165555e-01 1.433719194475485210e+02 3.622000000000000000e+04
3.343544383171894174e-01 1.375216008681330493e+02 3.667000000000000000e+04
3.404813620364756654e-01 1.327516961701899447e+02 3.911400000000000000e+04
3.466259536752008263e-01 1.287372214131846420e+02 3.989800000000000000e+04
3.527314914776840671e-01 1.232163667019962645e+02 4.126400000000000000e+04
3.588700951741782830e-01 1.197718042906140141e+02 4.332000000000000000e+04
3.650083489029407047e-01 1.158311830668888547e+02 4.418400000000000000e+04
3.711704037116136945e-01 1.144492239697037661e+02 4.654800000000000000e+04
