# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.691056022563805813e-03 4.061461859687520700e+03 2.600000000000000000e+01
1.503254434404273886e-02 4.820878393361213966e+03 7.200000000000000000e+01
2.104537904654678673e-02 4.671997528932644855e+03 1.520000000000000000e+02
2.718418752217394846e-02 4.165027379289174860e+03 2.340000000000000000e+02
3.359305548768203725e-02 3.549030815030763279e+03 4.160000000000000000e+02
3.967812110980351720e-02 3.008839466353786520e+03 4.800000000000000000e+02
4.573133090443888549e-02 2.640108493224340236e+03 7.220000000000000000e+02
5.186912300623527233e-02 2.362227345136256190e+03 8.740000000000000000e+02
5.807971256735403043e-02 2.200631032266440798e+03 1.162000000000000000e+03
6.422094742881356844e-02 2.035134513769032992e+03 1.358000000000000000e+03
7.029194303550849454e-02 1.906608467597258596e+03 1.632000000000000000e+03
7.656976085866129544e-02 1.723805421971391979e+03 2.036000000000000000e+03
8.283279975513359317e-02 1.540619957633777858e+03 2.310000000000000000e+03
8.886264192081894109e-02 1.350878208464434920e+03 2.528000000000000000e+03
9.493524398572131262e-02 1.190382865702908020e+03 3.068000000000000000e+03
1.010510809291368245e-01 1.073193553837558284e+03 3.306000000000000000e+03
1.071918355362574127e-01 9.800551282992776123e+02 3.934000000000000000e+03
1.133640700251744293e-01 9.184647521763571376e+02 4.266000000000000000e+03
1.195184611122857843e-01 8.728842291903403066e+02 4.794000000000000000e+03
1.256657517103361710e-01 8.433734849216831435e+02 5.270000000000000000e+03
1.317871926578333408e-01 8.010731539343349823e+02 5.754000000000000000e+03
1.378887696062481294e-01 7.429953791790950390e+02 6.344000000000000000e+03
1.440612672229828750e-01 6.892943062164973753e+02 7.014000000000000000e+03
1.501845201433902877e-01 6.273654077326420975e+02 7.364000000000000000e+03
1.563418093457785985e-01 5.737646195086064154e+02 8.402000000000000000e+03
1.625438955957596576e-01 5.291026673448674273e+02 8.738000000000000000e+03
1.686940235306336466e-01 5.011484015545302100e+02 9.670000000000000000e+03
1.747987378343396903e-01 4.720866277917100433e+02 9.880000000000000000e+03
1.809057159377772395e-01 4.519864852506656234e+02 1.113000000000000000e+04
1.870079494254630881e-01 4.381931926484957671e+02 1.140000000000000000e+04
1.931644028143169878e-01 4.245411298800521536e+02 1.272200000000000000e+04
1.993257601852206906e-01 3.992646176283308819e+02 1.317000000000000000e+04
2.054762598507901550e-01 3.754412935342509172e+02 1.418600000000000000e+04
2.116257382464896697e-01 3.551821114446219099e+02 1.495800000000000000e+04
2.177578654451892970e-01 3.332693446765723593e+02 1.580200000000000000e+04
2.238991135097555263e-01 3.097157502940791574e+02 1.674600000000000000e+04
2.300081978121491233e-01 2.981692506073861182e+02 1.753400000000000000e+04
2.361454707693454169e-01 2.850031426199531097e+02 1.869000000000000000e+04
2.422857100963227428e-01 2.720954257513841981e+02 1.958600000000000000e+04
2.484099584913142256e-01 2.655282552494828110e+02 2.052400000000000000e+04
2.545441957051269855e-01 2.559499923546572973e+02 2.165200000000000000e+04
2.606917133414053955e-01 2.451253132953249008e+02 2.276000000000000000e+04
2.668580198415695381e-01 2.345232278187795032e+02 2.389200000000000000e+04
2.730019564931540632e-01 2.249717380269216847e+02 2.485400000000000000e+04
2.791389873202678173e-01 2.148773843218644686e+02 2.604000000000000000e+04
2.852424996643880273e-01 2.061052245314209301e+02 2.680400000000000000e+04
2.913531997893986092e-01 1.957804650506696760e+02 2.850000000000000000e+04
2.975143171497069416e-01 1.879020971256884707e+02 2.956400000000000000e+04
3.036544665973567314e-01 1.814055939183274688e+02 3.083400000000000000e+04
3.097883787544665757e-01 1.760892688661936347e+02 3.189000000000000000e+04
3.159486680635095190e-01 1.702949369842413603e+02 3.376600000000000000e+04
3.221066234444813769e-01 1.653490896194106199e+02 3.446400000000000000e+04
3.282572612915165555e-01 1.590302787636371420e+02 3.622000000000000000e+04
3.343544383171894174e-01 1.537101967997092515e+02 3.667000000000000000e+04
3.404813620364756654e-01 1.478132696570156099e+02 3.911400000000000000e+04
3.466259536752008263e-01 1.430799912830905498e+02 3.989800000000000000e+04
3.527314914776840671e-01 1.372479671951394948e+02 4.126400000000000000e+04
3.588700951741782830e-01 1.331455500510829779e+02 4.332000000000000000e+04
3.650083489029407047e-01 1.291763726030044666e+02 4.418400000000000000e+04
3.711704037116136945e-01 1.264236127862933472e+02 4.654800000000000000e+04
3.773137312255384068e-01 1.221052662391505095e+02 4.719800000000000000e+04
3.834202365329835160e-01 1.170195532895386776e+02 4.880200000000000000e+04
3.895813105051545988e-01 1.143848065737575581e+02 5.141800000000000000e+04
3.957247046642990429e-01 1.120051806914439112e+02 5.158800000000000000e+04
4.018641006880244171e-01 1.080564716946453956e+02 5.464400000000000000e+04
4.079986652309439688e-01 1.056577236265383135e+02 5.484200000000000000e+04
4.141066506702003602e-01 1.011694747895629689e+02 5.733800000000000000e+04
4.202576909860619159e-01 9.928534550214966714e+01 5.921400000000000000e+04
4.264066946730206698e-01 9.576545535838936019e+01 6.064200000000000000e+04
4.325254831734640648e-01 9.214692868077308674e+01 6.220200000000000000e+04
4.386395650806790836e-01 9.111774178605274699e+01 6.399000000000000000e+04
4.447681454847935978e-01 8.846380489988368367e+01 6.596200000000000000e+04
4.509437495939586094e-01 8.629153726777862232e+01 6.893000000000000000e+04
4.571038061189046653e-01 8.372849629084758760e+01 6.921800000000000000e+04
4.632394462505528554e-01 8.199995894405736863e+01 7.208600000000000000e+04
4.693790757792539181e-01 8.041832258674300249e+01 7.321600000000000000e+04
4.755007986458400504e-01 7.783532671783417811e+01 7.536400000000000000e+04
4.816148015649592273e-01 7.562022464408629219e+01 7.714200000000000000e+04
4.877448110253904678e-01 7.413087197714685317e+01 7.932200000000000000e+04
4.938644425720450370e-01 7.227853477762212719e+01 8.112200000000000000e+04
4.999990772533337013e-01 7.009074727836427599e+01 8.374000000000000000e+04
5.061739783630568867e-01 6.890090020795479120e+01 8.622800000000000000e+04
