# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.691056022563805813e-03 2.096906850961538566e+03 2.600000000000000000e+01
1.503254434404273886e-02 2.493975694444444343e+03 7.200000000000000000e+01
2.104537904654678673e-02 2.414166529605262895e+03 1.520000000000000000e+02
2.718418752217394846e-02 2.153783920940171356e+03 2.340000000000000000e+02
3.359305548768203725e-02 1.841109074519230944e+03 4.160000000000000000e+02
3.967812110980351720e-02 1.564317968750000091e+03 4.800000000000000000e+02
4.573133090443888549e-02 1.362952995152354561e+03 7.220000000000000000e+02
5.186912300623527233e-02 1.220742991990846576e+03 8.740000000000000000e+02
5.807971256735403043e-02 1.142553894148020618e+03 1.162000000000000000e+03
6.422094742881356844e-02 1.049779086892488976e+03 1.358000000000000000e+03
7.029194303550849454e-02 9.890939797794117112e+02 1.632000000000000000e+03
7.656976085866129544e-02 8.907010682711197660e+02 2.036000000000000000e+03
8.283279975513359317e-02 7.954337662337662778e+02 2.310000000000000000e+03
8.886264192081894109e-02 6.955485067246835342e+02 2.528000000000000000e+03
9.493524398572131262e-02 6.138330345501955208e+02 3.068000000000000000e+03
1.010510809291368245e-01 5.538894434361767480e+02 3.306000000000000000e+03
1.071918355362574127e-01 5.046021225216065318e+02 3.934000000000000000e+03
1.133640700251744293e-01 4.732335618846694842e+02 4.266000000000000000e+03
1.195184611122857843e-01 4.494446182728410690e+02 4.794000000000000000e+03
1.256657517103361710e-01 4.348036527514231580e+02 5.270000000000000000e+03
1.317871926578333408e-01 4.127718109141466698e+02 5.754000000000000000e+03
1.378887696062481294e-01 3.819354902269861327e+02 6.344000000000000000e+03
1.440612672229828750e-01 3.567121471343028247e+02 7.014000000000000000e+03
1.501845201433902877e-01 3.233760863661053691e+02 7.364000000000000000e+03
1.563418093457785985e-01 2.966405022613663505e+02 8.402000000000000000e+03
1.625438955957596576e-01 2.736037994964522682e+02 8.738000000000000000e+03
1.686940235306336466e-01 2.599978283350568518e+02 9.670000000000000000e+03
1.747987378343396903e-01 2.449116902834007874e+02 9.880000000000000000e+03
1.809057159377772395e-01 2.332267520215633283e+02 1.113000000000000000e+04
1.870079494254630881e-01 2.261288596491228020e+02 1.140000000000000000e+04
1.931644028143169878e-01 2.198724060682282868e+02 1.272200000000000000e+04
1.993257601852206906e-01 2.062986142748671341e+02 1.317000000000000000e+04
2.054762598507901550e-01 1.941949104751163304e+02 1.418600000000000000e+04
2.116257382464896697e-01 1.840157607968980074e+02 1.495800000000000000e+04
2.177578654451892970e-01 1.732649664599417747e+02 1.580200000000000000e+04
2.238991135097555263e-01 1.603797474023647283e+02 1.674600000000000000e+04
2.300081978121491233e-01 1.557395773924945672e+02 1.753400000000000000e+04
2.361454707693454169e-01 1.483609015516318834e+02 1.869000000000000000e+04
2.422857100963227428e-01 1.412374655366077718e+02 1.958600000000000000e+04
2.484099584913142256e-01 1.384697914636523137e+02 2.052400000000000000e+04
2.545441957051269855e-01 1.335544060594864106e+02 2.165200000000000000e+04
2.606917133414053955e-01 1.276034819859402489e+02 2.276000000000000000e+04
2.668580198415695381e-01 1.221061547798426119e+02 2.389200000000000000e+04
2.730019564931540632e-01 1.171133821517663023e+02 2.485400000000000000e+04
2.791389873202678173e-01 1.128463421658986192e+02 2.604000000000000000e+04
2.852424996643880273e-01 1.085647571258021173e+02 2.680400000000000000e+04
2.913531997893986092e-01 1.029969035087719220e+02 2.850000000000000000e+04
2.975143171497069416e-01 9.881347246651333194e+01 2.956400000000000000e+04
