# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.691056022563805813e-03 2.054217072524349533e+03 2.600000000000000000e+01
1.503254434404273886e-02 2.453369954630006305e+03 7.200000000000000000e+01
2.104537904654678673e-02 2.374446211383396985e+03 1.520000000000000000e+02
2.718418752217394846e-02 2.112266534852808036e+03 2.340000000000000000e+02
3.359305548768203725e-02 1.801756058719470730e+03 4.160000000000000000e+02
3.967812110980351720e-02 1.531149171269708859e+03 4.800000000000000000e+02
4.573133090443888549e-02 1.338849106097942922e+03 7.220000000000000000e+02
5.186912300623527233e-02 1.198192665056993974e+03 8.740000000000000000e+02
5.807971256735403043e-02 1.117765758285201400e+03 1.162000000000000000e+03
6.422094742881356844e-02 1.033049433400486578e+03 1.358000000000000000e+03
7.029194303550849454e-02 9.694473182747689179e+02 1.632000000000000000e+03
7.656976085866129544e-02 8.745249460516461113e+02 2.036000000000000000e+03
8.283279975513359317e-02 7.803155505021196632e+02 2.310000000000000000e+03
8.886264192081894109e-02 6.837539809369707200e+02 2.528000000000000000e+03
9.493524398572131262e-02 6.030865171599974701e+02 3.068000000000000000e+03
1.010510809291368245e-01 5.426662122929175212e+02 3.306000000000000000e+03
1.071918355362574127e-01 4.955923886843924606e+02 3.934000000000000000e+03
1.133640700251744293e-01 4.647600984227968297e+02 4.266000000000000000e+03
1.195184611122857843e-01 4.415768824501805625e+02 4.794000000000000000e+03
1.256657517103361710e-01 4.261911507791915596e+02 5.270000000000000000e+03
1.317871926578333408e-01 4.040779298433270696e+02 5.754000000000000000e+03
1.378887696062481294e-01 3.750584585030909466e+02 6.344000000000000000e+03
1.440612672229828750e-01 3.480207607273378017e+02 7.014000000000000000e+03
1.501845201433902877e-01 3.164274730898940220e+02 7.364000000000000000e+03
1.563418093457785985e-01 2.894694121760836651e+02 8.402000000000000000e+03
1.625438955957596576e-01 2.667201924555428718e+02 8.738000000000000000e+03
1.686940235306336466e-01 2.524034045209480155e+02 9.670000000000000000e+03
1.747987378343396903e-01 2.381475759083052139e+02 9.880000000000000000e+03
1.809057159377772395e-01 2.275981389835181403e+02 1.113000000000000000e+04
1.870079494254630881e-01 2.204891181594863951e+02 1.140000000000000000e+04
1.931644028143169878e-01 2.136843141720161441e+02 1.272200000000000000e+04
1.993257601852206906e-01 2.009116756028546718e+02 1.317000000000000000e+04
2.054762598507901550e-01 1.888392642692076038e+02 1.418600000000000000e+04
2.116257382464896697e-01 1.785639170450040467e+02 1.495800000000000000e+04
2.177578654451892970e-01 1.675496329733888103e+02 1.580200000000000000e+04
2.238991135097555263e-01 1.554193711864755585e+02 1.674600000000000000e+04
2.300081978121491233e-01 1.498625814008564134e+02 1.753400000000000000e+04
2.361454707693454169e-01 1.429036954698584339e+02 1.869000000000000000e+04
2.422857100963227428e-01 1.364459614945658359e+02 1.958600000000000000e+04
2.484099584913142256e-01 1.331650371084566871e+02 2.052400000000000000e+04
2.545441957051269855e-01 1.283124067934995765e+02 2.165200000000000000e+04
2.606917133414053955e-01 1.227718428906865284e+02 2.276000000000000000e+04
2.668580198415695381e-01 1.174901403621282583e+02 2.389200000000000000e+04
2.730019564931540632e-01 1.125908140525250900e+02 2.485400000000000000e+04
2.791389873202678173e-01 1.076655774467371174e+02 2.604000000000000000e+04
2.852424996643880273e-01 1.032813385409506139e+02 2.680400000000000000e+04
2.913531997893986092e-01 9.800445549620877728e+01 2.850000000000000000e+04
2.975143171497069416e-01 9.397267933028140874e+01 2.956400000000000000e+04
3.036544665973567314e-01 9.080830239050877140e+01 3.083400000000000000e+04
3.097883787544665757e-01 8.801779883815355277e+01 3.189000000000000000e+04
3.159486680635095190e-01 8.511967879931576419e+01 3.376600000000000000e+04
3.221066234444813769e-01 8.263321034163462286e+01 3.446400000000000000e+04
3.282572612915165555e-01 7.950096707908835469e+01 3.622000000000000000e+04
