# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.691056022563805813e-03 8.574747647660924486e+03 2.600000000000000000e+01
1.503254434404273886e-02 1.001935612538155692e+04 7.200000000000000000e+01
2.104537904654678673e-02 9.759354210280705956e+03 1.520000000000000000e+02
2.718418752217394846e-02 8.759925484021654484e+03 2.340000000000000000e+02
3.359305548768203725e-02 7.523066007908057145e+03 4.160000000000000000e+02
3.967812110980351720e-02 6.402561521801555500e+03 4.800000000000000000e+02
4.573133090443888549e-02 5.543452043815845173e+03 7.220000000000000000e+02
5.186912300623527233e-02 5.011787679700551053e+03 8.740000000000000000e+02
5.807971256735403043e-02 4.700878554463210094e+03 1.162000000000000000e+03
6.422094742881356844e-02 4.280788165239311638e+03 1.358000000000000000e+03
7.029194303550849454e-02 4.038533166156228162e+03 1.632000000000000000e+03
7.656976085866129544e-02 3.672134069333158095e+03 2.036000000000000000e+03
8.283279975513359317e-02 3.274385560156235897e+03 2.310000000000000000e+03
8.886264192081894109e-02 2.876840431928783346e+03 2.528000000000000000e+03
9.493524398572131262e-02 2.529952810217741899e+03 3.068000000000000000e+03
1.010510809291368245e-01 2.311590313800208150e+03 3.306000000000000000e+03
1.071918355362574127e-01 2.092009815232181609e+03 3.934000000000000000e+03
1.133640700251744293e-01 1.973974165546737595e+03 4.266000000000000000e+03
1.195184611122857843e-01 1.877681396778819817e+03 4.794000000000000000e+03
1.256657517103361710e-01 1.820878509402810096e+03 5.270000000000000000e+03
1.317871926578333408e-01 1.748980787533384728e+03 5.754000000000000000e+03
1.378887696062481294e-01 1.611276701075706114e+03 6.344000000000000000e+03
1.440612672229828750e-01 1.513498804712165111e+03 7.014000000000000000e+03
1.501845201433902877e-01 1.373590271902920904e+03 7.364000000000000000e+03
1.563418093457785985e-01 1.260142882848331510e+03 8.402000000000000000e+03
1.625438955957596576e-01 1.169531110380765313e+03 8.738000000000000000e+03
1.686940235306336466e-01 1.114315442031708699e+03 9.670000000000000000e+03
1.747987378343396903e-01 1.051290065450190923e+03 9.880000000000000000e+03
1.809057159377772395e-01 9.971354335715084289e+02 1.113000000000000000e+04
1.870079494254630881e-01 9.739219285255878731e+02 1.140000000000000000e+04
1.931644028143169878e-01 9.503259027334703433e+02 1.272200000000000000e+04
1.993257601852206906e-01 8.923645286193636821e+02 1.317000000000000000e+04
2.054762598507901550e-01 8.459679090677072963e+02 1.418600000000000000e+04
2.116257382464896697e-01 8.016225723384548019e+02 1.495800000000000000e+04
2.177578654451892970e-01 7.583213430669550235e+02 1.580200000000000000e+04
2.238991135097555263e-01 7.034687135755356167e+02 1.674600000000000000e+04
2.300081978121491233e-01 6.861038389495696492e+02 1.753400000000000000e+04
2.361454707693454169e-01 6.557462122624963285e+02 1.869000000000000000e+04
2.422857100963227428e-01 6.239937246181410728e+02 1.958600000000000000e+04
2.484099584913142256e-01 6.146379061205574317e+02 2.052400000000000000e+04
2.545441957051269855e-01 5.930915782662834772e+02 2.165200000000000000e+04
2.606917133414053955e-01 5.697724217141907275e+02 2.276000000000000000e+04
2.668580198415695381e-01 5.447050156003718939e+02 2.389200000000000000e+04
2.730019564931540632e-01 5.259218369515067479e+02 2.485400000000000000e+04
2.791389873202678173e-01 5.077776320526904215e+02 2.604000000000000000e+04
2.852424996643880273e-01 4.893590684194662117e+02 2.680400000000000000e+04
2.913531997893986092e-01 4.673999595879017193e+02 2.850000000000000000e+04
2.975143171497069416e-01 4.484479324422807167e+02 2.956400000000000000e+04
3.036544665973567314e-01 4.361415059628250788e+02 3.083400000000000000e+04
3.097883787544665757e-01 4.249425885379375813e+02 3.189000000000000000e+04
3.159486680635095190e-01 4.098281907698532791e+02 3.376600000000000000e+04
3.221066234444813769e-01 4.009508779172237496e+02 3.446400000000000000e+04
3.282572612915165555e-01 3.849433520858842712e+02 3.622000000000000000e+04
3.343544383171894174e-01 3.743953852405688849e+02 3.667000000000000000e+04
3.404813620364756654e-01 3.612702115970226941e+02 3.911400000000000000e+04
3.466259536752008263e-01 3.531808573832942670e+02 3.989800000000000000e+04
3.527314914776840671e-01 3.392852113121701336e+02 4.126400000000000000e+04
3.588700951741782830e-01 3.311338020269395201e+02 4.332000000000000000e+04
3.650083489029407047e-01 3.207459689912352019e+02 4.418400000000000000e+04
3.711704037116136945e-01 3.178758273241575125e+02 4.654800000000000000e+04
3.773137312255384068e-01 3.080720206647269492e+02 4.719800000000000000e+04
3.834202365329835160e-01 2.959051736902183052e+02 4.880200000000000000e+04
3.895813105051545988e-01 2.890617713040137460e+02 5.141800000000000000e+04
3.957247046642990429e-01 2.848053731806675160e+02 5.158800000000000000e+04
4.018641006880244171e-01 2.767301233178945381e+02 5.464400000000000000e+04
4.079986652309439688e-01 2.715951244044866826e+02 5.484200000000000000e+04
4.141066506702003602e-01 2.599014259040014849e+02 5.733800000000000000e+04
4.202576909860619159e-01 2.566763369917179602e+02 5.921400000000000000e+04
4.264066946730206698e-01 2.490465785636823171e+02 6.064200000000000000e+04
4.325254831734640648e-01 2.390204163097900789e+02 6.220200000000000000e+04
4.386395650806790836e-01 2.377828990500288455e+02 6.399000000000000000e+04
4.447681454847935978e-01 2.313308491053923603e+02 6.596200000000000000e+04
4.509437495939586094e-01 2.270759690341899386e+02 6.893000000000000000e+04
