# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.691056022563805813e-03 8.242284118696898076e+03 2.600000000000000000e+01
1.503254434404273886e-02 9.624094429120048517e+03 7.200000000000000000e+01
2.104537904654678673e-02 9.393391237021256529e+03 1.520000000000000000e+02
2.718418752217394846e-02 8.431303676150017054e+03 2.340000000000000000e+02
3.359305548768203725e-02 7.242515182942730462e+03 4.160000000000000000e+02
3.967812110980351720e-02 6.167975868614153114e+03 4.800000000000000000e+02
4.573133090443888549e-02 5.336052361621486853e+03 7.220000000000000000e+02
5.186912300623527233e-02 4.831805666133328486e+03 8.740000000000000000e+02
5.807971256735403043e-02 4.527198229965555583e+03 1.162000000000000000e+03
6.422094742881356844e-02 4.124599276868111701e+03 1.358000000000000000e+03
7.029194303550849454e-02 3.886432002168386589e+03 1.632000000000000000e+03
7.656976085866129544e-02 3.537829322399409193e+03 2.036000000000000000e+03
8.283279975513359317e-02 3.150366001295719343e+03 2.310000000000000000e+03
8.886264192081894109e-02 2.772073508347071311e+03 2.528000000000000000e+03
9.493524398572131262e-02 2.435183534081949347e+03 3.068000000000000000e+03
1.010510809291368245e-01 2.225155668005700591e+03 3.306000000000000000e+03
1.071918355362574127e-01 2.012874839297953940e+03 3.934000000000000000e+03
1.133640700251744293e-01 1.901617502863957952e+03 4.266000000000000000e+03
1.195184611122857843e-01 1.809035583425204322e+03 4.794000000000000000e+03
1.256657517103361710e-01 1.752717466435591405e+03 5.270000000000000000e+03
1.317871926578333408e-01 1.684409708611531187e+03 5.754000000000000000e+03
1.378887696062481294e-01 1.551699968116130776e+03 6.344000000000000000e+03
1.440612672229828750e-01 1.455657589203379530e+03 7.014000000000000000e+03
1.501845201433902877e-01 1.321857413211842868e+03 7.364000000000000000e+03
1.563418093457785985e-01 1.210981894181105645e+03 8.402000000000000000e+03
1.625438955957596576e-01 1.124092019019510872e+03 8.738000000000000000e+03
1.686940235306336466e-01 1.069607478176911854e+03 9.670000000000000000e+03
1.747987378343396903e-01 1.009439964378993636e+03 9.880000000000000000e+03
1.809057159377772395e-01 9.575055111536464665e+02 1.113000000000000000e+04
1.870079494254630881e-01 9.351026352382349387e+02 1.140000000000000000e+04
1.931644028143169878e-01 9.118661527371178863e+02 1.272200000000000000e+04
1.993257601852206906e-01 8.571418821701423667e+02 1.317000000000000000e+04
2.054762598507901550e-01 8.125999828472154149e+02 1.418600000000000000e+04
2.116257382464896697e-01 7.693206577898135947e+02 1.495800000000000000e+04
2.177578654451892970e-01 7.269850578811618789e+02 1.580200000000000000e+04
2.238991135097555263e-01 6.749209347055644912e+02 1.674600000000000000e+04
2.300081978121491233e-01 6.569417119049521716e+02 1.753400000000000000e+04
2.361454707693454169e-01 6.278214872767197221e+02 1.869000000000000000e+04
2.422857100963227428e-01 5.979680237653534505e+02 1.958600000000000000e+04
2.484099584913142256e-01 5.882834246584276343e+02 2.052400000000000000e+04
2.545441957051269855e-01 5.672184554532736911e+02 2.165200000000000000e+04
2.606917133414053955e-01 5.457194273224944254e+02 2.276000000000000000e+04
2.668580198415695381e-01 5.212771990902317611e+02 2.389200000000000000e+04
2.730019564931540632e-01 5.035254571373581030e+02 2.485400000000000000e+04
2.791389873202678173e-01 4.850494686787124010e+02 2.604000000000000000e+04
2.852424996643880273e-01 4.670977215861772720e+02 2.680400000000000000e+04
2.913531997893986092e-01 4.465376859802882450e+02 2.850000000000000000e+04
2.975143171497069416e-01 4.279151761566741357e+02 2.956400000000000000e+04
3.036544665973567314e-01 4.165059228691316093e+02 3.083400000000000000e+04
3.097883787544665757e-01 4.052943433487753850e+02 3.189000000000000000e+04
3.159486680635095190e-01 3.910362649137498465e+02 3.376600000000000000e+04
3.221066234444813769e-01 3.824189484026695141e+02 3.446400000000000000e+04
3.282572612915165555e-01 3.667828589720967329e+02 3.622000000000000000e+04
3.343544383171894174e-01 3.569188208968752178e+02 3.667000000000000000e+04
3.404813620364756654e-01 3.441069197424289996e+02 3.911400000000000000e+04
3.466259536752008263e-01 3.362823067875531251e+02 3.989800000000000000e+04
3.527314914776840671e-01 3.230714208500206723e+02 4.126400000000000000e+04
3.588700951741782830e-01 3.150268541482267324e+02 4.332000000000000000e+04
3.650083489029407047e-01 3.052556132759926300e+02 4.418400000000000000e+04
3.711704037116136945e-01 3.017685540139951286e+02 4.654800000000000000e+04
3.773137312255384068e-01 2.927334955487836510e+02 4.719800000000000000e+04
3.834202365329835160e-01 2.813347861677303285e+02 4.880200000000000000e+04
3.895813105051545988e-01 2.747942517170329779e+02 5.141800000000000000e+04
3.957247046642990429e-01 2.702677188681928442e+02 5.158800000000000000e+04
4.018641006880244171e-01 2.626176981017918024e+02 5.464400000000000000e+04
4.079986652309439688e-01 2.574082715444837390e+02 5.484200000000000000e+04
4.141066506702003602e-01 2.463784721234186748e+02 5.733800000000000000e+04
4.202576909860619159e-01 2.432676963527349301e+02 5.921400000000000000e+04
4.264066946730206698e-01 2.358635011107168964e+02 6.064200000000000000e+04
4.325254831734640648e-01 2.264596152940185902e+02 6.220200000000000000e+04
4.386395650806790836e-01 2.250329175196377491e+02 6.399000000000000000e+04
4.447681454847935978e-01 2.188415742171519582e+02 6.596200000000000000e+04
4.509437495939586094e-01 2.147522571706976748e+02 6.893000000000000000e+04
4.571038061189046653e-01 2.090386479710847993e+02 6.921800000000000000e+04
4.632394462505528554e-01 2.058823951665488892e+02 7.208600000000000000e+04
4.693790757792539181e-01 2.026603638173588422e+02 7.321600000000000000e+04
4.755007986458400504e-01 1.967377364375607556e+02 7.536400000000000000e+04
4.816148015649592273e-01 1.924123003911601586e+02 7.714200000000000000e+04
4.877448110253904678e-01 1.884492466033650828e+02 7.932200000000000000e+04
4.938644425720450370e-01 1.848335066165579121e+02 8.112200000000000000e+04
4.999990772533337013e-01 1.791147367735931368e+02 8.374000000000000000e+04
5.061739783630568867e-01 1.767940529113660943e+02 8.622800000000000000e+04
5.123176238977423802e-01 1.712214941051593655e+02 8.724200000000000000e+04
5.184419198367248294e-01 1.689669242761137298e+02 8.950400000000000000e+04
5.245811071337125320e-01 1.660036407407613979e+02 9.236600000000000000e+04
5.307339722686617023e-01 1.630585699180173833e+02 9.390800000000000000e+04
5.368662932732624071e-01 1.597020133681614880e+02 9.622600000000000000e+04
5.429628466927283181e-01 1.565389437867017648e+02 9.717200000000000000e+04
5.491073400914713298e-01 1.543771417329217570e+02 1.019960000000000000e+05
5.552762609626447077e-01 1.507308342803857784e+02 1.028340000000000000e+05
5.614082796802024600e-01 1.487190714066918531e+02 1.049360000000000000e+05
5.675371533509153688e-01 1.445017515795715326e+02 1.076640000000000000e+05
5.736740022558224350e-01 1.428256717713592820e+02 1.097300000000000000e+05
5.798103603643611770e-01 1.393044989298984433e+02 1.122420000000000000e+05
5.859425366486809006e-01 1.376010283167847490e+02 1.145480000000000000e+05
5.920586774162177601e-01 1.356757411887262776e+02 1.162040000000000000e+05
5.981941542880485629e-01 1.333124371352465687e+02 1.202100000000000000e+05
6.043590774859866066e-01 1.322295710615256894e+02 1.222240000000000000e+05
6.104910230252050818e-01 1.282534530450388957e+02 1.240000000000000000e+05
6.166050503334797872e-01 1.273702693815705658e+02 1.264900000000000000e+05
6.227565424953059869e-01 1.241820828998919239e+02 1.302980000000000000e+05
6.288977757446623240e-01 1.221453989787170968e+02 1.315160000000000000e+05
6.350332706002194127e-01 1.210995294277714578e+02 1.350280000000000000e+05
6.411743038514937654e-01 1.190707208133043480e+02 1.370340000000000000e+05
6.473071136295037720e-01 1.172650451076399349e+02 1.399400000000000000e+05
6.534392957951101755e-01 1.148618043421319186e+02 1.420440000000000000e+05
6.595783755518781488e-01 1.128113386479802926e+02 1.460980000000000000e+05
6.657085753353266799e-01 1.113068200636533334e+02 1.466160000000000000e+05
6.718369711955728407e-01 1.095685591443960334e+02 1.516080000000000000e+05
6.779675665423466890e-01 1.082536533377660390e+02 1.521540000000000000e+05
6.841025602423458363e-01 1.065529061094856189e+02 1.573620000000000000e+05
6.902473351098605825e-01 1.049910220521138058e+02 1.585880000000000000e+05
6.963896182979992799e-01 1.030414504058439604e+02 1.622680000000000000e+05
7.025354447064345864e-01 1.015231132347862086e+02 1.650500000000000000e+05
7.086795257259553837e-01 1.000477878232635334e+02 1.677360000000000000e+05
7.148105300560909647e-01 9.857255777280802533e+01 1.702080000000000000e+05
7.209489185367295994e-01 9.774662082745894054e+01 1.739060000000000000e+05
7.270775917581103753e-01 9.641733011684482335e+01 1.755300000000000000e+05
7.331906622449658739e-01 9.430469894264891195e+01 1.792520000000000000e+05
7.393386679216931157e-01 9.347296580550695921e+01 1.830680000000000000e+05
7.454822748005143218e-01 9.235840038641076433e+01 1.854820000000000000e+05
7.516118807450163919e-01 9.128693075041756799e+01 1.880620000000000000e+05
7.577553313207755492e-01 8.959182766047968016e+01 1.926420000000000000e+05
7.639042897236033580e-01 8.815627197047724906e+01 1.947140000000000000e+05
7.700556058884338029e-01 8.712194126403518624e+01 1.988180000000000000e+05
7.761646078124272430e-01 8.606533218762345427e+01 1.985880000000000000e+05
7.822760392858680856e-01 8.551083362396310861e+01 2.049720000000000000e+05
7.884165269731352454e-01 8.420802428394951278e+01 2.070900000000000000e+05
7.945591276009631443e-01 8.252723950032898870e+01 2.116040000000000000e+05
8.007019309919388705e-01 8.177018981170759560e+01 2.135000000000000000e+05
8.068322471611056868e-01 8.050167459543892789e+01 2.174580000000000000e+05
8.129795759107908415e-01 7.981513725914234669e+01 2.211220000000000000e+05
8.191384193203445907e-01 7.876325905337343158e+01 2.251740000000000000e+05
8.252636533623828319e-01 7.771780280875356084e+01 2.254580000000000000e+05
8.313801266770000087e-01 7.636859093640684648e+01 2.307780000000000000e+05
8.375206517277707929e-01 7.566140665540405053e+01 2.346620000000000000e+05
8.436596178727920892e-01 7.471679355377054321e+01 2.370900000000000000e+05
8.497926552975230141e-01 7.383325423280004429e+01 2.414900000000000000e+05
8.559261024612236923e-01 7.290836696393293437e+01 2.436700000000000000e+05
8.620635216668264267e-01 7.232931825631060008e+01 2.489620000000000000e+05
8.681991121454618598e-01 7.144761293008913583e+01 2.509540000000000000e+05
8.743258064632770665e-01 7.054174573929473979e+01 2.546820000000000000e+05
8.804649962982444844e-01 6.986849742913301498e+01 2.597660000000000000e+05
8.866060715851544760e-01 6.868367822666107259e+01 2.614900000000000000e+05
8.927497452568226022e-01 6.798477756827887220e+01 2.677620000000000000e+05
8.989002179133253057e-01 6.702473837335445239e+01 2.692540000000000000e+05
9.050334286265421246e-01 6.619142162373456983e+01 2.734020000000000000e+05
9.111662727418216035e-01 6.569936268262770795e+01 2.769780000000000000e+05
9.173141852908638372e-01 6.498614757550701881e+01 2.819300000000000000e+05
9.234386234055659282e-01 6.387941499265026835e+01 2.827260000000000000e+05
9.295586914769259357e-01 6.348272621463038945e+01 2.886340000000000000e+05
9.356866131768992734e-01 6.259419377898380787e+01 2.911940000000000000e+05
9.418341995598693561e-01 6.208551626907042476e+01 2.983160000000000000e+05
9.479856668247271800e-01 6.121192561361885254e+01 2.991160000000000000e+05
9.541104538204613350e-01 6.070282319178991060e+01 3.037460000000000000e+05
9.602408593380125090e-01 5.999918358950403530e+01 3.071300000000000000e+05
9.663673603621276698e-01 5.957243256803864995e+01 3.114540000000000000e+05
9.725109363121978712e-01 5.877212745628841617e+01 3.167940000000000000e+05
9.786539223807257937e-01 5.814147968330679817e+01 3.191300000000000000e+05
9.847742802912333726e-01 5.748956208906751897e+01 3.227560000000000000e+05
9.909163226000885505e-01 5.709794502436167107e+01 3.289800000000000000e+05
9.970641613013051519e-01 5.614795899030580273e+01 3.321680000000000000e+05
1.003199363263552968e+00 5.560680472339850411e+01 3.354620000000000000e+05
1.009337884460522083e+00 5.501937183781335250e+01 3.405560000000000000e+05
1.015478646350256975e+00 5.432375518581319795e+01 3.444740000000000000e+05
1.021609453879374962e+00 5.382944098882789064e+01 3.471860000000000000e+05
1.027737761654253790e+00 5.358798084724325150e+01 3.532380000000000000e+05
1.033868183565701315e+00 5.293749514941409728e+01 3.551620000000000000e+05
1.040006632801374398e+00 5.252110060375613898e+01 3.627840000000000000e+05
1.046156808389768100e+00 5.189380545774222497e+01 3.655020000000000000e+05
1.052295850575665437e+00 5.131079106303992887e+01 3.694900000000000000e+05
1.058425977651756611e+00 5.086904519622129328e+01 3.736360000000000000e+05
1.064562605041261323e+00 5.023730634249842808e+01 3.781540000000000000e+05
1.070698774491387617e+00 4.959393485909733101e+01 3.831980000000000000e+05
1.076840726399151738e+00 4.923297492637496475e+01 3.872260000000000000e+05
1.082972309238944275e+00 4.876476692033416782e+01 3.904320000000000000e+05
1.089087945679088287e+00 4.815647776983841766e+01 3.945740000000000000e+05
1.095217492047269259e+00 4.788282728978669667e+01 4.005240000000000000e+05
1.101360503814608816e+00 4.747150114656012931e+01 4.060180000000000000e+05
1.107509538678442151e+00 4.696665726935678009e+01 4.097500000000000000e+05
1.113637274621421813e+00 4.651077431985643074e+01 4.124740000000000000e+05
1.119766029293861820e+00 4.606546416765181817e+01 4.191220000000000000e+05
1.125921199838792353e+00 4.559343021791292472e+01 4.249840000000000000e+05
1.132060593734519616e+00 4.511078948667398691e+01 4.265520000000000000e+05
1.138193835500512563e+00 4.464950889039140236e+01 4.331060000000000000e+05
1.144331290643838761e+00 4.413468409175131058e+01 4.364900000000000000e+05
1.150477416657047947e+00 4.374692575657404348e+01 4.441020000000000000e+05
1.156613064375511923e+00 4.355903715339753290e+01 4.438580000000000000e+05
1.162735018537596643e+00 4.301719190324870823e+01 4.520580000000000000e+05
1.168863107201693285e+00 4.277877301785258624e+01 4.539040000000000000e+05
1.175003119642887395e+00 4.224505403544015536e+01 4.635820000000000000e+05
1.181141063188670737e+00 4.187878780061050321e+01 4.632040000000000000e+05
1.187270909488056914e+00 4.133509299681182370e+01 4.718580000000000000e+05
1.193410238621095854e+00 4.105600608997772838e+01 4.748060000000000000e+05
1.199554515593299175e+00 4.071949534551441729e+01 4.816500000000000000e+05
1.205699244952225024e+00 4.051106444231222525e+01 4.857140000000000000e+05
1.211823614414484052e+00 3.978140362565554256e+01 4.876640000000000000e+05
1.217948190684038368e+00 3.971441799399048733e+01 4.956720000000000000e+05
1.224088465910863066e+00 3.933777222025138798e+01 5.003700000000000000e+05
1.230226458808759915e+00 3.883919142535246039e+01 5.050500000000000000e+05
1.236361550594031522e+00 3.848434736639673304e+01 5.106220000000000000e+05
