# Redshift space power spectrum multipoles.
# Subtracting SN=    2.40107e+01 from monopole.
#        k              P0              P2              P4
   0.05000     8.30145e+03     2.75950e+03     5.08890e+03
   0.07000     6.71558e+03     2.51743e+03    -2.03258e+03
   0.09000     4.62122e+03     5.67029e+02    -1.87425e+03
   0.11000     3.58705e+03     7.45842e+02    -1.20298e+02
   0.13000     3.08134e+03     1.17007e+03     1.13298e+03
   0.15000     2.32717e+03     5.99589e+02     1.82830e+02
   0.17000     1.90267e+03     5.76169e+02    -4.63794e+02
   0.19000     1.64385e+03     5.37499e+02    -1.84369e+01
   0.21000     1.44842e+03     4.20708e+02    -2.05603e+02
   0.23000     1.29130e+03     5.35720e+02     2.22262e+02
   0.25000     1.04233e+03     1.91882e+02    -1.97269e+02
   0.27000     9.64838e+02     2.26500e+02    -1.57574e+02
   0.29000     8.45357e+02     2.23883e+02    -7.64856e+01
   0.31000     8.04561e+02     3.87571e+02     8.39263e+01
   0.33000     7.46827e+02     2.87812e+02     1.22921e+02
   0.35000     6.28400e+02     2.21938e+02     1.39693e+02
   0.37000     5.72394e+02     1.59374e+02     2.10102e+01
   0.39000     5.56431e+02     2.18610e+02     3.80764e+01
   0.41000     5.04228e+02     1.39267e+02    -9.61465e+01
   0.43000     4.62330e+02     1.63812e+02     4.26281e+01
   0.45000     4.20874e+02     1.33138e+02     2.81749e+01
   0.47000     4.03513e+02     1.31782e+02    -7.88158e+00
   0.49000     3.77064e+02     1.69921e+02     3.87493e+01
   0.51000     3.63921e+02     1.16047e+02     1.50519e+01
   0.53000     3.42422e+02     1.19252e+02    -2.45652e+01
   0.55000     3.11945e+02     9.50820e+01    -3.07322e+01
   0.57000     3.13111e+02     1.14241e+02     2.71746e+01
   0.59000     2.84272e+02     1.06254e+02     2.68943e+01
   0.61000     2.72876e+02     1.23744e+02    -8.85282e+00
   0.63000     2.62163e+02     1.04090e+02     3.09587e+01
   0.65000     2.47129e+02     9.69925e+01    -1.40017e+00
   0.67000     2.46960e+02     1.10150e+02     5.58557e+00
   0.69000     2.30649e+02     1.03681e+02    -6.67673e-01
   0.71000     2.20571e+02     9.35500e+01     2.40294e+01
   0.73000     2.03427e+02     9.18061e+01    -1.05852e+01
   0.75000     2.01577e+02     1.05937e+02     8.91531e+00
   0.77000     1.96283e+02     9.47112e+01     3.96638e+01
   0.79000     1.87232e+02     8.26585e+01     1.96969e+01
   0.81000     1.79996e+02     7.69268e+01     1.07065e+01
   0.83000     1.71833e+02     7.49225e+01    -8.89420e+00
   0.85000     1.63939e+02     8.40203e+01    -2.18583e+00
   0.87000     1.60483e+02     7.87921e+01     2.73702e+01
   0.89000     1.54344e+02     7.50444e+01    -2.60641e+00
   0.91000     1.50002e+02     8.29826e+01     2.60276e+01
   0.93000     1.44132e+02     8.16093e+01     1.76283e+01
   0.95000     1.37882e+02     6.65375e+01     3.22294e+00
   0.97000     1.34939e+02     7.01272e+01     1.90184e+01
   0.99000     1.33466e+02     7.34606e+01     1.90179e+01
   1.01000     1.28217e+02     6.37454e+01     2.10648e+01
   1.03000     1.25372e+02     6.27996e+01     9.18649e+00
   1.05000     1.21141e+02     6.49766e+01     1.15479e+01
   1.07000     1.16176e+02     6.57126e+01     2.50977e+01
   1.09000     1.11995e+02     5.88027e+01     1.47234e+01
   1.11000     1.06430e+02     5.48671e+01     2.22867e+01
   1.13000     1.09883e+02     5.51810e+01     1.01316e+01
   1.15000     1.03927e+02     5.15876e+01     1.38665e+01
   1.17000     9.95142e+01     5.14846e+01     3.34216e+00
   1.19000     9.77705e+01     5.04534e+01     8.11935e+00
   1.21000     9.56539e+01     6.10846e+01     1.37177e+01
   1.23000     9.11480e+01     4.94517e+01     1.57044e+01
   1.25000     8.92005e+01     5.07816e+01     1.01268e+01
   1.27000     8.70914e+01     4.60530e+01     8.35299e-01
   1.29000     8.44608e+01     4.61552e+01     6.66150e+00
   1.31000     8.21132e+01     4.56801e+01     1.31259e+01
   1.33000     7.90187e+01     3.94567e+01     1.56909e+01
   1.35000     7.97908e+01     4.12780e+01     8.17994e+00
   1.37000     7.63163e+01     4.13356e+01     7.92848e+00
   1.39000     7.45750e+01     4.16852e+01     1.03615e+01
   1.41000     7.40444e+01     4.19475e+01     9.39061e+00
   1.43000     7.00637e+01     3.96276e+01     1.53515e+01
   1.45000     6.85607e+01     3.98666e+01     1.07978e+01
   1.47000     6.66675e+01     3.95157e+01     9.78618e+00
   1.49000     6.49449e+01     3.37393e+01     2.71261e+00
