#        k       b1_x       b1_a            Pkmm
   0.03682    4.00344    4.02562     6.61224e+02
   0.06136    3.88837    3.92844     4.07997e+02
   0.08590    3.82345    3.88376     2.75747e+02
   0.11045    3.92470    4.01041     1.79990e+02
   0.13499    3.94798    4.03246     1.45564e+02
   0.15953    4.00439    4.13761     1.04358e+02
   0.18408    3.94604    4.09807     8.25318e+01
   0.20862    4.03197    4.19710     6.71329e+01
   0.23317    4.14228    4.32825     5.52694e+01
   0.25771    3.97062    4.17200     4.48757e+01
   0.28225    4.04274    4.27432     3.92608e+01
   0.30680    4.15021    4.40568     3.25373e+01
   0.33134    4.17080    4.42693     2.90353e+01
   0.35588    4.15407    4.44571     2.41621e+01
   0.38043    4.14316    4.44627     2.13786e+01
   0.40497    4.29377    4.60337     1.92825e+01
   0.42951    4.26661    4.59934     1.69232e+01
   0.45406    4.30511    4.63859     1.49151e+01
   0.47860    4.32351    4.69406     1.35616e+01
   0.50315    4.35179    4.71029     1.23904e+01
   0.52769    4.46516    4.82663     1.12298e+01
   0.55223    4.43748    4.82495     1.02024e+01
   0.57678    4.49653    4.89479     9.62448e+00
   0.60132    4.48218    4.88718     8.51650e+00
   0.62586    4.52830    4.94305     7.98704e+00
   0.65041    4.58941    5.01637     7.25579e+00
   0.67495    4.61449    5.04689     6.89927e+00
   0.69950    4.64105    5.08591     6.38027e+00
   0.72404    4.65927    5.09317     5.85927e+00
   0.74858    4.69977    5.14376     5.47524e+00
   0.77313    4.73515    5.17417     5.20958e+00
   0.79767    4.76397    5.23133     4.78788e+00
   0.82221    4.85088    5.32521     4.47567e+00
   0.84676    4.78167    5.24667     4.18983e+00
   0.87130    4.85279    5.28854     4.07460e+00
   0.89584    4.87556    5.31792     3.66850e+00
   0.92039    4.95690    5.37287     3.58331e+00
   0.94493    4.96672    5.39712     3.36637e+00
   0.96948    4.97726    5.42948     3.14515e+00
   0.99402    5.03396    5.44545     3.04832e+00
   1.01856    5.07498    5.49466     2.91723e+00
   1.04311    5.09707    5.53584     2.73355e+00
   1.06765    5.10402    5.51846     2.58421e+00
   1.09219    5.13581    5.51498     2.45764e+00
   1.11674    5.19005    5.56238     2.38776e+00
   1.14128    5.25777    5.61193     2.29413e+00
   1.16583    5.23467    5.60539     2.15170e+00
   1.19037    5.27559    5.62598     2.07176e+00
   1.21491    5.29667    5.63304     1.97533e+00
   1.23946    5.34193    5.65231     1.90543e+00
   1.26400    5.34985    5.67095     1.80185e+00
   1.28854    5.39595    5.68866     1.72726e+00
   1.31309    5.39885    5.69338     1.68284e+00
   1.33763    5.49731    5.75758     1.60562e+00
   1.36217    5.49753    5.74326     1.55932e+00
   1.38672    5.52071    5.74868     1.49359e+00
   1.41126    5.61296    5.82975     1.43409e+00
   1.43581    5.55721    5.75847     1.38404e+00
   1.46035    5.59004    5.75812     1.32611e+00
   1.48489    5.65060    5.77903     1.30055e+00
   1.50944    5.66900    5.77528     1.24087e+00
   1.53398    5.73101    5.82069     1.19602e+00
   1.55852    5.76935    5.83143     1.15083e+00
   1.58307    5.76948    5.81872     1.11396e+00
   1.60761    5.80945    5.80948     1.08046e+00
   1.63216    5.84672    5.82027     1.06007e+00
   1.65670    5.82980    5.81135     1.00107e+00
   1.68124    5.85633    5.77823     9.85958e-01
   1.70579    5.90961    5.80597     9.53860e-01
   1.73033    5.96944    5.82954     9.16419e-01
   1.75487    6.00259    5.83957     8.87187e-01
   1.77942    6.03193    5.82064     8.62655e-01
   1.80396    6.03175    5.78727     8.41458e-01
   1.82851    6.05685    5.81214     8.20032e-01
   1.85305    6.09965    5.80198     7.93744e-01
   1.87759    6.15235    5.80276     7.69619e-01
   1.90214    6.18065    5.80283     7.49136e-01
   1.92668    6.19398    5.77175     7.27931e-01
   1.95122    6.20854    5.75057     7.05209e-01
   1.97577    6.25187    5.75333     6.85919e-01
   2.00031    6.27399    5.71510     6.69800e-01
   2.02485    6.29838    5.71714     6.52520e-01
   2.04940    6.30410    5.65509     6.28369e-01
   2.07394    6.35075    5.64632     6.18958e-01
   2.09849    6.33710    5.59214     5.99607e-01
   2.12303    6.40597    5.61812     5.83373e-01
   2.14757    6.43633    5.58725     5.66924e-01
   2.17212    6.44802    5.55059     5.58578e-01
   2.19666    6.48124    5.50324     5.41361e-01
   2.22120    6.48932    5.46515     5.26655e-01
   2.24575    6.51605    5.42679     5.11271e-01
   2.27029    6.55218    5.45042     5.00619e-01
   2.29484    6.56384    5.37158     4.92618e-01
   2.31938    6.60265    5.33066     4.76386e-01
   2.34392    6.62374    5.29748     4.65725e-01
   2.36847    6.63004    5.24164     4.57266e-01
   2.39301    6.67720    5.21560     4.42515e-01
   2.41755    6.73120    5.19165     4.31550e-01
   2.44210    6.74289    5.15102     4.25130e-01
   2.46664    6.76701    5.09189     4.13839e-01
   2.49118    6.80319    5.05123     4.06437e-01
   2.51573    6.83253    4.98743     3.96165e-01
   2.54027    6.85226    4.93141     3.87571e-01
   2.56482    6.85717    4.83278     3.79680e-01
   2.58936    6.87184    4.76614     3.68620e-01
   2.61390    6.93353    4.74039     3.61104e-01
   2.63845    6.90894    4.60238     3.51849e-01
   2.66299    6.94935    4.54683     3.44355e-01
